kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,abs_vol_max,vix_max,require_slope,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_thr,er_min,er_cash,rsi_n,rsi_max,macd_pos,sizing,target_vol,max_leverage,min_weight,tecl_w,xlk_w,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK,core,vol_max_v,v_xlk,v_tecl,use_credit
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,,,,14,75,False,fixed,,1.0,0.0,1.0,1.0,0.3159607111954077,-0.3495951300613399,0.978707512778948,0.9037903678462834,0.4418246287633445,-0.32197721047907757,1.0536245054017994,1.372223295263485,0.36589862156612885,-0.3495951300613399,1.0144395554699674,1.0466353507325126,9.17710925130061,0.35891931504207575,0.2522053833974214,0.5102917891879665,0.23750282741461207,A-andchain,,,,
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.5,0.7,0.19680627143567264,-0.24763589542406994,1.0673981644322768,0.7947404842042269,0.2566450266136977,-0.2752590925881715,0.9725897904110147,0.9323761994582929,0.2197525120981363,-0.2752590925881705,1.0202296136638311,0.7983478766564107,9.804116715675185,0.20261730581855703,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.5,1.0,0.19378410527697398,-0.2588514600885077,1.0357295871760948,0.7486305281442663,0.2334357275454073,-0.3426036454213405,0.8744132958779008,0.6813579793009021,0.20973953243806553,-0.34260364542134036,0.9602422827376407,0.6121929385197403,9.804116715675185,0.20779246890990322,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.55,0.7,0.216532347543277,-0.2672629743311372,1.0733349012289741,0.8101846059491754,0.2837710077794038,-0.28389848083869085,0.992932222000816,0.9995509906960034,0.2421807818391708,-0.28389848083868974,1.0322242322768829,0.853054166136159,9.804116715675185,0.22190979869341562,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.55,1.0,0.21346019375338954,-0.2781870674837742,1.0459407029856478,0.7673260863064385,0.26006128365573455,-0.3504402423121705,0.9044700253958061,0.7420988010391603,0.2319837853569522,-0.35044024231216986,0.9789504158102972,0.6619781558942724,9.804116715675185,0.22664716157248246,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.6,0.7,0.23619656903035402,-0.2865497102991086,1.0780493416840482,0.8242778147770781,0.3107869279129465,-0.29251173907571404,1.0096864025388637,1.0624767706587737,0.26452271091468305,-0.29251173907571415,1.0419839436571794,0.9043148550226684,9.804116715675185,0.24127548410109526,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.6,1.0,0.2330745744067857,-0.297187352463259,1.0540634089370577,0.784268147600933,0.28657882961393644,-0.3582531372490455,0.9293667594619017,0.7999339009687904,0.25414240535648225,-0.3582531372490455,0.9942179905181595,0.7093933839853885,9.804116715675185,0.24564176333664622,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.65,0.7,0.2557852263761007,-0.30549626500463745,1.0818677227999642,0.837277753206632,0.3376605700568813,-0.3010974815000569,1.0237047258258865,1.1214327279480003,0.28675843856299776,-0.30549626500463745,1.0500642538201892,0.9386643026835197,9.804116715675185,0.260698051456791,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.65,1.0,0.25261357217436875,-0.31585247544464,1.0606434441336057,0.7997834173018686,0.3129567429392368,-0.36604107320435264,0.9502774674423352,0.8549771210088218,0.27619569444060255,-0.36604107320435275,1.0068758558658495,0.7545483680909452,9.804116715675185,0.2647461619636722,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.7,0.7,0.275284422245494,-0.32410301913698536,1.0850128449354846,0.8493732115748737,0.3643591542908551,-0.30965434846174456,1.0355940026110335,1.176664096922472,0.30886780981243667,-0.32410301913698536,1.0568541264294757,0.9529926954549307,9.804116715675185,0.2801656709370393,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.7,1.0,0.2720633246616617,-0.33418281260274785,1.0660585987352098,0.8141152518967837,0.33916284853190315,-0.3738028168698464,0.9680563335314946,0.9073309060963967,0.2981236628138859,-0.3738028168698463,1.0175155277721402,0.7975425795619112,9.804116715675185,0.2839381957168444,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.75,0.7,0.29439651064877914,-0.3425376067456062,1.0868103527064739,0.8594574868604714,0.3905337139875038,-0.321602774620553,1.045151882428385,1.2143356488397212,0.3305349582548782,-0.3425376067456062,1.0618919611194917,0.9649596182890307,9.804116715675185,0.2996693526946721,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.75,1.0,0.29140979506691034,-0.3521789498312172,1.0705769679655421,0.8274480777643562,0.36516447112082484,-0.3815371586984495,0.9833365971466643,0.957087567477104,0.3199060527594457,-0.3815371586984493,1.0265673800994988,0.8384663078446989,9.804116715675185,0.3032012236658408,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.8,0.7,0.31338236556501187,-0.36063402780496223,1.0883062509950827,0.868976140361594,0.41645452884663126,-0.34275281970668925,1.0534308707116418,1.2150287463805907,0.35202505723937727,-0.36063402780496223,1.066214993962797,0.9761282355467553,9.804116715675185,0.3192027192301523,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.8,1.0,0.3106387856147417,-0.3698505910916078,1.0743930482239274,0.8399034450584398,0.390928490313317,-0.3892429129373619,0.9965958679635959,1.004330399655154,0.3415223635347797,-0.3892429129373616,1.0343507474194058,0.877401622954504,9.804116715675185,0.32252252543205956,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.85,0.7,0.3322276898563781,-0.3783942289012149,1.0895658705362563,0.8779935434562633,0.4420876601507391,-0.3634183907383933,1.0606677019534396,1.2164702486643715,0.37331734438803776,-0.3783942289012149,1.0699619488206786,0.9865830815445589,9.804116715675185,0.3387606355969366,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.85,1.0,0.329735951486829,-0.387199431532278,1.0776507466749041,0.8515920340635659,0.4164213981536393,-0.39691891765261866,1.0082001068177713,1.049134671172537,0.362951877255169,-0.3969189176526179,1.0411068032946733,0.9144232262893129,9.804116715675185,0.3418922215008231,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.9,0.7,0.35091806601262854,-0.39581093968320136,1.0906376386430487,0.8865800078529812,0.4673988661857049,-0.3836043469592231,1.067044788075448,1.2184399626612916,0.394390883928216,-0.39581093968320136,1.0732384148649716,0.9964122877550531,9.804116715675185,0.3583390820756156,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.9,1.0,0.3486868152360574,-0.4042180786572177,1.0804584321349342,0.8626205349210727,0.44160935908583654,-0.40456403474521496,1.0184337957517104,1.0915685062414207,0.38417368573112887,-0.4045640347452134,1.0470206226578658,0.9495992049146781,9.804116715675185,0.3613025285927934,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.95,0.7,0.36943897120419056,-0.41288562878813695,1.091558080934879,0.8947731416289132,0.4923536659141199,-0.40331572016865325,1.0727047956036726,1.2207648779676477,0.4152245948493576,-0.41288562878813695,1.0761260575978144,1.0056649248560328,9.804116715675185,0.3779348680688067,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,0.95,1.0,0.36747678166950215,-0.4209077513366798,1.0828990134011802,0.8730577674146021,0.46645827220562963,-0.41217714995893573,1.0275210053646167,1.131693671646043,0.40516671822330474,-0.4209077513366798,1.0522362959638114,0.9626021781176846,9.804116715675185,0.3807472357685723,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,1.0,0.7,0.38777579276962615,-0.42961995244927587,1.0923551770626312,0.9026019172501302,0.5169174047639606,-0.42255770587106434,1.077760809190068,1.2233060658505384,0.4357972799070571,-0.42961995244927587,1.0786889502722905,1.0143785860562669,9.804116715675185,0.3975454294897821,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,,10,,,,,14,75,,,,,,1.0,1.0,0.3860911531843305,-0.4372698540485729,1.0850368329699962,0.8829585428988724,0.4909338356754813,-0.41975717288001657,1.0356403546829787,1.169566281159917,0.4259097700751422,-0.4372698540485729,1.0568674828425,0.9740204272756274,9.804116715675185,0.4002213290872382,0.2825152680389052,0.6333408731056323,0.08414385885546256,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.5,0.7,0.19680627143567264,-0.24763589542406994,1.0673981644322768,0.7947404842042269,0.2586750670781255,-0.2752590925881713,0.9796080389067021,0.9397512163754097,0.2204888830433227,-0.2752590925881715,1.0233050051272545,0.80102306873912,9.9181180728342,0.20259306923923148,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.5,1.0,0.19378410527697398,-0.2588514600885077,1.0357295871760948,0.7486305281442663,0.2362919648494315,-0.34260364542134003,0.8842085802959074,0.6896948354382962,0.2107861967689897,-0.3426036454213407,0.9645703862308217,0.615247968274712,9.9181180728342,0.20774630262995097,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.55,0.7,0.216532347543277,-0.2672629743311372,1.0733349012289741,0.8101846059491754,0.2858448687645332,-0.2838984808386894,0.9993339550786821,1.0068559293452144,0.24293069284762758,-0.2838984808386905,1.0350250773198506,0.8556956420829156,9.9181180728342,0.2218874299601691,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.55,1.0,0.21346019375338954,-0.2781870674837742,1.0459407029856478,0.7673260863064385,0.2629791771165453,-0.3504402423121701,0.9134489978300289,0.7504251663034892,0.23304969537297948,-0.35044024231217064,0.982907292581928,0.6650197872120515,9.9181180728342,0.22660450162688694,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.6,0.7,0.23619656903035402,-0.2865497102991086,1.0780493416840482,0.8242778147770781,0.3129044316212728,-0.29251173907571426,1.0155685091895188,1.0697158090475134,0.26528610986210066,-0.29251173907571404,1.0445542512044863,0.9069246612131137,9.9181180728342,0.24125469068594282,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.6,1.0,0.2330745744067857,-0.297187352463259,1.0540634089370577,0.784268147600933,0.2895581291150342,-0.3582531372490453,0.937647929002893,0.8082500863453523,0.25522748696817454,-0.3582531372490452,0.9978595934772799,0.7124221965731153,9.9181180728342,0.24560209362260843,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.65,0.7,0.2557852263761007,-0.30549626500463745,1.0818677227999642,0.837277753206632,0.3398214866461926,-0.301097481500056,1.0291434483434003,1.1286095285593727,0.2875352613350217,-0.30549626500463745,1.0524384325265452,0.941207125169458,9.9181180728342,0.2606786034846263,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.65,1.0,0.25261357217436875,-0.31585247544464,1.0606434441336057,0.7997834173018686,0.3159971251367073,-0.36604107320435164,0.957956684610361,0.8632832440645095,0.27729985651585354,-0.3660410732043532,1.0102469085850518,0.7575648658451035,9.9181180728342,0.26470906852454323,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.7,0.7,0.275284422245494,-0.32410301913698536,1.0850128449354846,0.8493732115748737,0.3665632009647879,-0.30965434846174433,1.0406502802631845,1.1837818612454405,0.3096579801270509,-0.32410301913698536,1.0590595383297072,0.9554307175280305,9.9181180728342,0.2801473847539972,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.7,1.0,0.2720633246616617,-0.33418281260274785,1.0660585987352098,0.8141152518967837,0.3422639155747329,-0.3738028168698464,0.9752118571289221,0.9156269030843206,0.29924679692545575,-0.37380281686984695,1.020652203689506,0.8005471960625953,9.9181180728342,0.283903342459257,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.75,0.7,0.29439651064877914,-0.3425376067456062,1.0868103527064739,0.8594574868604714,0.3927800442134324,-0.321602774620553,1.049875083413168,1.2213204462457103,0.3313382091398698,-0.3425376067456062,1.0639506478431533,0.9673046188646554,9.9181180728342,0.2996520811644097,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.75,1.0,0.29140979506691034,-0.3521789498312172,1.0705769679655421,0.8274480777643562,0.3683257494926653,-0.38153715869844873,0.990032936147052,0.9653732044059562,0.3210480329531573,-0.3815371586984493,1.029499270667037,0.8414594113149015,9.9181180728342,0.3031683345816794,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.8,0.7,0.31338236556501187,-0.36063402780496223,1.0883062509950827,0.868976140361594,0.41874273271381934,-0.34275281970668947,1.0578615535008238,1.221704705659776,0.35284128180906693,-0.36063402780496223,1.06814503949488,0.9783915399128399,9.9181180728342,0.3191863398619326,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.8,1.0,0.3106387856147417,-0.3698505910916078,1.0743930482239274,0.8399034450584398,0.39414942980172407,-0.389242912937362,1.0028866926694981,1.0126052824631688,0.3426830461192525,-0.38924291293736124,1.037102318341529,0.8803835207512144,9.9181180728342,0.3224913714498485,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.85,0.7,0.3322276898563781,-0.3783942289012149,1.0895658705362563,0.8779935434562633,0.44441727292233124,-0.363418390738393,1.0648395378292739,1.2228805262699138,0.37414642322238967,-0.3783942289012149,1.0717783226769668,0.9887741266795743,9.9181180728342,0.3387450466197101,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.85,1.0,0.329735951486829,-0.387199431532278,1.0776507466749041,0.8515920340635659,0.4197013709526076,-0.39691891765261833,1.0141304648581595,1.0573982551265757,0.3641311006139474,-0.3969189176526189,1.0436984826532005,0.9173941689839857,9.9181180728342,0.34186261064828843,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.9,0.7,0.35091806601262854,-0.39581093968320136,1.0906376386430487,0.8865800078529812,0.4697693678092525,-0.38360434695922296,1.070986017713859,1.224619511048421,0.39523268496815933,-0.39581093968320136,1.074953641466566,0.9985390633328507,9.9181180728342,0.35832419805388444,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.9,1.0,0.3486868152360574,-0.4042180786572177,1.0804584321349342,0.8626205349210727,0.44494765903718125,-0.4045640347452145,1.0240418110547285,1.0998201046650118,0.38537127015803296,-0.4045640347452143,1.0494696228835902,0.9525593900128356,9.9181180728342,0.3612742985489093,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.95,0.7,0.36943897120419056,-0.41288562878813695,1.091558080934879,0.8947731416289132,0.4947644806349696,-0.4033157201686528,1.0764393245627024,1.2267423655791945,0.4160789733091055,-0.41288562878813695,1.0777507166629654,1.0077342108766085,9.9181180728342,0.37792061661037557,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,0.95,1.0,0.36747678166950215,-0.4209077513366798,1.0828990134011802,0.8730577674146021,0.4698541141845256,-0.4121771499589354,1.0328391917204398,1.139932464066328,0.40638246578179094,-0.4209077513366798,1.0545572417066584,0.965490572438353,9.9181180728342,0.38072024815845257,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,1.0,0.7,0.38777579276962615,-0.42961995244927587,1.0923551770626312,0.9026019172501302,0.5193679008449115,-0.4225577058710642,1.081309043356933,1.22910526450886,0.4366640782039366,-0.42961995244927587,1.0802320564905539,1.0163961792614657,9.9181180728342,0.3975317487371429,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.9,-0.1,10,,,,,14,75,,,,,,1.0,1.0,0.3860911531843305,-0.4372698540485729,1.0850368329699962,0.8829585428988724,0.4943863551251668,-0.41975717288001657,1.0406966403790139,1.1777913209513688,0.4271434644824379,-0.4372698540485729,1.0590728958518456,0.9768417843755355,9.9181180728342,0.40019546506269293,0.2827414612078715,0.6333408731056323,0.08391766568649627,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.5,0.7,0.19669362559389625,-0.24763589542406994,1.0590100505226407,0.7942855992547591,0.252238688019502,-0.29942294347402654,0.9477075831300048,0.8424160322950751,0.218079815974362,-0.2994229434740263,1.0042162800103316,0.7283336856024177,10.08912010857272,0.2049532665642641,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.5,1.0,0.1923712412798051,-0.2588514600885077,1.019709071056921,0.7431723244444077,0.2244507666330724,-0.3645221370125937,0.8348973540258078,0.6157397420977974,0.20554290463311387,-0.3645221370125944,0.9335450413789443,0.5638694711866354,10.08912010857272,0.21064736248461594,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.55,0.7,0.21667355464773275,-0.2672629743311372,1.0665279192005808,0.8107129511298319,0.2798368061585368,-0.31038707827121537,0.9712810154932059,0.9015736341769233,0.2408462507578346,-0.3103870782712166,1.0185132079762258,0.7759545020343369,10.08912010857272,0.22438103879631374,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.55,1.0,0.21227880564437518,-0.2781870674837742,1.0322510357620456,0.7630793464428635,0.25143703384426974,-0.37446745977976237,0.869264488139391,0.6714522911874607,0.22807510162994804,-0.3744674597797636,0.9554447999049344,0.6090652089345396,10.08912010857272,0.22959695543514103,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.6,0.7,0.23659513698422474,-0.2865497102991086,1.0725434252797432,0.825668735582598,0.3073329833337137,-0.3213015969066555,0.9907510857070999,0.9565249170641379,0.26353083730747473,-0.3213015969066555,1.030192677187633,0.820197720287197,10.08912010857272,0.24388897665668868,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.6,1.0,0.23212822377201925,-0.297187352463259,1.0423082671676784,0.781083790571865,0.27832364072974314,-0.3843677768303665,0.8978413103316659,0.7241076320832588,0.25052629127234183,-0.3843677768303667,0.9734075934595875,0.6517879655216435,10.08912010857272,0.2486989863988805,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.65,0.7,0.2564443930563416,-0.30549626500463745,1.0774492075305073,0.8394354446606695,0.334693915105859,-0.3321635652510534,1.0070808070932127,1.0076177826815327,0.28611317480512244,-0.33216356525105295,1.039895764131472,0.8613623068167482,10.08912010857272,0.26345927306770645,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.65,1.0,0.25190556644601303,-0.31585247544464,1.0505145314964408,0.797541846367973,0.3050780213538875,-0.39422042668099466,0.9219214702408935,0.7738767468808975,0.2728762824425095,-0.3942204266809948,0.9883651157653638,0.6921921442272762,10.08912010857272,0.2679208521074058,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.7,0.7,0.2762071459862834,-0.32410301913698536,1.0815154761873127,0.8522202191197167,0.36188568902442286,-0.34297012509722624,1.020958925011508,1.0551522203918908,0.3085725494844791,-0.3429701250972259,1.0480738622691623,0.8997067875722536,10.08912010857272,0.2830789950940641,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.7,1.0,0.2715967078410537,-0.33418281260274785,1.0573126168643088,0.8127189597985343,0.33166701520635566,-0.4040228167154981,0.94245273140584,0.820911595792142,0.29510457429169423,-0.4040228167154969,1.0009858382177022,0.7304156153623862,10.08912010857272,0.2872384957130045,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.75,0.7,0.2955674448207155,-0.3425376067456062,1.0840570024157337,0.8628758974200045,0.38855861203272024,-0.3537827836907379,1.0322527221347382,1.0982971188682316,0.33058108821435694,-0.3537827836907388,1.054290578717768,0.9344182460369136,10.08912010857272,0.3027384654121016,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.75,1.0,0.2911873387807704,-0.3521789498312172,1.0630192808873067,0.8268164208006265,0.35805692215362783,-0.41377242350308363,0.9601417738273654,0.8653474756056561,0.3171903810380803,-0.41377242350308396,1.0117593385121868,0.7665817319401813,10.08912010857272,0.306633815996156,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
vote,100,0.0,60,0.96,60,0.0,20,,,,,sym,3,0.95,,10,,,,,14,75,,,,,,0.8,0.7,0.31480322776788827,-0.36063402780496223,1.0861964121127936,0.872916040907099,0.41498107345914725,-0.36453241705285433,1.0420529554870122,1.138392784965893,0.35241426284221133,-0.36453241705285355,1.0596419335484923,0.9667569915767321,10.08912010857272,0.3224305329775337,0.26487220085953406,0.6444243383849808,0.09070346075548519,B-vote,0.7,0.45,0.7,True
