kind,trend_n,prox_thr,mom_n,vol_max,rsi_max,confirm_up,cb_vol_pct,tecl_w,trend_buffer,prox_n,mom_thr,vol_n,abs_vol_max,vix_max,require_slope,er_min,er_cash,rsi_n,macd_pos,confirm_style,cb_drop,cb_drop_n,cb_vix,crash_mom_thr,sizing,target_vol,max_leverage,min_weight,xlk_w,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK,n_neigh,nb_CAGR_mean,nb_CAGR_min,nb_maxDD_mean,nb_maxDD_worst,nb_Sharpe_mean,nb_frac_hit
v2vol,100,0.95,45,0.8,80.0,6,0.93,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2069729937964755,-0.34045418514260817,0.8640237464324096,0.6079320003359026,0.26504119869588294,-0.2830392650228415,0.8088865122614269,0.9364114151246609,0.23105629610837708,-0.34045418514260817,0.8409187621994573,0.678670746877713,6.726080072381814,0.27883225050453847,0.26487220085953406,0.5711377516399004,0.16399004750056548,13,0.24210730428646576,0.22504710683280593,-0.33962539782811707,-0.3792456892869628,0.87153339905613,0.0
v2vol,100,0.95,45,0.8,80.0,6,0.93,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.21863044131930764,-0.3549691922755992,0.8625913025066178,0.6159138485166405,0.2747002212893346,-0.28656985678351554,0.8025918189421533,0.9585803069889948,0.24220315627705502,-0.3549691922755992,0.8375562216569373,0.6823216255032288,6.726080072381814,0.29705648799522144,0.26487220085953406,0.5711377516399004,0.16399004750056548,14,0.25282931216663834,0.23105629610837708,-0.3530699655768794,-0.38827158367375714,0.867504697616891,0.0
v2vol,100,0.95,45,0.8,80.0,6,0.93,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.23003358814386,-0.36926059471382344,0.8611055685074184,0.6229573137153608,0.28379926160369706,-0.29009173992107407,0.7967404099027918,0.9783086608426389,0.25298518556283844,-0.36926059471382344,0.834331230384259,0.6851128692973635,6.726080072381814,0.3153757713564965,0.26487220085953406,0.5711377516399004,0.16399004750056548,14,0.2648199375468287,0.24220315627705502,-0.3676455498695622,-0.39720542491877475,0.8653901307317188,0.0
v2vol,100,0.95,45,0.8,80.0,6,0.93,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.24117270178291728,-0.3833308363786705,0.8596111912954287,0.6291502767199157,0.29232321656498805,-0.3025380118876101,0.7913078736730998,0.9662363242923117,0.26339007492089395,-0.3833308363786705,0.8312628201825558,0.6871090189590332,6.726080072381814,0.33377445111538384,0.26487220085953406,0.5711377516399004,0.16399004750056548,13,0.2766899127888375,0.25298518556283844,-0.3818272707008076,-0.4060475409033869,0.8659851782288801,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.85,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2515441414874664,-0.33009980442930187,1.0144986473297803,0.7620245092915228,0.30090443088629204,-0.24120447859516714,0.9177950232751325,1.2475076442976174,0.27255789620512205,-0.33009980442930187,0.9749087560277725,0.8256833010741644,7.296086858176883,0.2727739115470386,0.29744401719068086,0.5670662745985071,0.13548970821081202,12,0.27553867257997355,0.25238856075106475,-0.32041317675548614,-0.35169288029628565,0.9805865345452749,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.85,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2651654561635448,-0.35169288029628565,1.0073360079625282,0.7539687921465873,0.3120477293551638,-0.2587313428271336,0.9074083873028781,1.2060685263155477,0.28549946335776144,-0.35169288029628565,0.9666639973492669,0.811786303769473,7.296086858176883,0.29090633579086833,0.29744401719068086,0.5670662745985071,0.13548970821081202,13,0.2876925858126707,0.2629743271512506,-0.3406825550890667,-0.3727375768440009,0.9734796472754395,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.85,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.27854978825619514,-0.3727375768440009,1.0008468212364496,0.7473080407258604,0.32268282574813933,-0.2759260623757541,0.897927932050017,1.1694539579545487,0.2981057283525941,-0.3727375768440009,0.959146568973588,0.7997737466575796,7.296086858176883,0.3091161955372164,0.29744401719068086,0.5670662745985071,0.13548970821081202,13,0.3007716307530295,0.27319339338991466,-0.3613957738463205,-0.39324200423202527,0.9667299649843039,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.85,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2916860292287158,-0.39324200423202527,0.9949492756475393,0.7417468787403794,0.3327944496005335,-0.2927932369998839,0.8892579676320741,1.1366193188426188,0.31036346321865516,-0.39324200423202527,0.9522780046261247,0.7892429086378343,7.296086858176883,0.3273905698719362,0.29744401719068086,0.5670662745985071,0.13548970821081202,12,0.3127837624787075,0.283034380165782,-0.3789664014475507,-0.3950886252095429,0.9617505838962149,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.88,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.22870805880778455,-0.3300998044293014,0.9355578455903099,0.6928451811814621,0.3144325279330378,-0.24120447859516791,0.9450333275494096,1.303593240740667,0.26284544146358835,-0.3300998044293014,0.9413828400156556,0.7962605185968319,7.581090251074417,0.27500176137000815,0.2843248133906356,0.5713639448088668,0.14431124180049762,13,0.2670540333482912,0.24514497948057934,-0.3238127910151979,-0.3516928802962844,0.9514888182668455,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.88,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2409966606661107,-0.3516928802962844,0.9301211132503422,0.685247482016362,0.3267678015124815,-0.2587313428271334,0.9355445897727636,1.2629617963634403,0.27537781433854014,-0.3516928802962844,0.9344324016684191,0.7830065087088129,7.581090251074417,0.2932025375457339,0.2843248133906356,0.5713639448088668,0.14431124180049762,14,0.27892771537124716,0.2556849795683931,-0.3432852028923854,-0.3727375768440022,0.9452134517272661,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.88,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.25302695242712425,-0.3727375768440022,0.9251527787895928,0.6788340326980793,0.33859933212481286,-0.27592606237575434,0.9268311274653801,1.227137912270536,0.2875659854609296,-0.3727375768440022,0.9280497973895782,0.7714971693913261,7.581090251074417,0.3114854714128635,0.2843248133906356,0.5713639448088668,0.14431124180049762,14,0.29168879304286366,0.2658544450422895,-0.3635927815965837,-0.3932420042320266,0.9395806073122335,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.88,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.26478857006110323,-0.3932420042320266,0.9206048363525946,0.6733476261728863,0.34991020961707675,-0.2927932369998828,0.9188222405074087,1.1950761335966815,0.2993969199580164,-0.3932420042320266,0.9221835437057664,0.7613553911737306,7.581090251074417,0.32983690119620585,0.2843248133906356,0.5713639448088668,0.14431124180049762,13,0.3035848773311918,0.2756418974882868,-0.3813277785265422,-0.4082156087442348,0.9357290436110921,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.9,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.22562848111763634,-0.3300998044293033,0.9231197648215057,0.6835159490861155,0.29487816544281675,-0.2412044785951677,0.8895555286842284,1.222523591436848,0.2538165317317982,-0.3300998044293033,0.9100708476237371,0.7689084583694671,6.042071929427731,0.2772741959247222,0.27301515494232076,0.573852069667496,0.15313277539018322,13,0.25701155172759127,0.23624262195241474,-0.32512447486841256,-0.3516928802962842,0.9175266608174117,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.9,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.23785574384651764,-0.3516928802962842,0.9185573473768479,0.6763166307095433,0.30629911085950345,-0.2587313428271333,0.8817379508398401,1.183850041176309,0.26597497276821613,-0.3516928802962842,0.9043376270177742,0.7562705635216304,6.042071929427731,0.2955486727193561,0.27301515494232076,0.573852069667496,0.15313277539018322,14,0.2685585383449651,0.24642732525421573,-0.34448980623931197,-0.3727375768440019,0.9126228909641766,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.9,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.24982452738342786,-0.3727375768440019,0.9143401268913971,0.6702423981470063,0.3171951193955411,-0.27592606237575446,0.8745168507494893,1.1495656360419724,0.27778033165666804,-0.3727375768440019,0.8990237315824227,0.7452437020400673,6.042071929427731,0.31390988643305956,0.27301515494232076,0.573852069667496,0.15313277539018322,14,0.28088525557194316,0.25623380151361186,-0.36458944135098026,-0.3932420042320254,0.9081157759015657,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.9,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2615245073199848,-0.3932420042320254,0.9104434751111625,0.6650472342869989,0.3275499127715764,-0.2927932369998839,0.867847386234925,1.118707235617284,0.2892197067876776,-0.3932420042320254,0.8941024916117571,0.7354751111913994,6.042071929427731,0.332343461329437,0.27301515494232076,0.573852069667496,0.15313277539018322,13,0.2922864595890516,0.2656507398055574,-0.38197170077256654,-0.39888189612851743,0.9050112277581392,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.93,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.20966890638798685,-0.33009980442930176,0.8641773786259185,0.6351682235936984,0.2843794231929526,-0.2561638589016215,0.8586527015378249,1.1101465460909032,0.239789834203066,-0.33009980442930176,0.8635304385712271,0.7264161656127922,6.042071929427731,0.28008469425102944,0.25605066726984843,0.578375933046822,0.16557339968332957,12,0.24437375166608502,0.2210695787493302,-0.33157677209325476,-0.3516928802962854,0.8756481201951297,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.93,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.22070798301751404,-0.3516928802962854,0.8603000276137901,0.627558859967758,0.2955226501427395,-0.2587313428271333,0.8525255213633198,1.1421988805592358,0.251085215181571,-0.3516928802962854,0.8588891307152879,0.7139331764977529,6.042071929427731,0.29837919101152616,0.25605066726984843,0.578375933046822,0.16557339968332957,13,0.2550721462220914,0.23041425128493276,-0.34925555842062717,-0.37273757684400133,0.8714555466562597,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.93,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2314680327477492,-0.37273757684400133,0.8566726657867071,0.6209946276616578,0.306136797171511,-0.27592606237575457,0.8467817078638209,1.1094885149146063,0.2620132645864244,-0.37273757684400133,0.8545248220166983,0.7029429841898729,6.042071929427731,0.31676976340326574,0.25605066726984843,0.578375933046822,0.16557339968332957,13,0.26666592517293947,0.23936953104412217,-0.36902770494447673,-0.3936027825603008,0.867972727430089,0.0
v2vol,100,0.95,45,0.8,80.0,7,0.93,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.24193940761811317,-0.39324200423202504,0.8532883716746263,0.6152430437603034,0.31620583419919224,-0.2927932369998838,0.8414124982144198,1.0799629029659512,0.27256172550479096,-0.39324200423202504,0.8504357968355605,0.6931144754922239,6.042071929427731,0.33524060029670794,0.25605066726984843,0.578375933046822,0.16557339968332957,12,0.27749143670926,0.2479248083865775,-0.3864404072692345,-0.41721004425353203,0.8661678380844048,0.0
v2vol,100,0.95,45,0.8,,4,0.85,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2427142239601141,-0.32775243567551415,0.9975378641034375,0.7405413279686784,0.3143672342436039,-0.2873142455146609,0.9451420979642098,1.0941581879467324,0.27181564809476777,-0.32775243567551415,0.9751520096433686,0.8293321986594612,9.234109929880118,0.27190978558804996,0.2956344718389505,0.5632209907260801,0.14114453743496946,11,0.27257323395525807,0.25475526158748574,-0.32667490578969666,-0.3545765374524137,0.9739327349285449,0.0
v2vol,100,0.95,45,0.8,,4,0.85,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2555118786540118,-0.3439026786878835,0.990614910514224,0.7429772854020346,0.325213746778622,-0.3090340648611014,0.9318444487639674,1.0523556583472204,0.28413445746886223,-0.3439026786878835,0.9656382509010737,0.8262060026776784,9.234109929880118,0.2898539513250823,0.2956344718389505,0.5632209907260801,0.14114453743496946,12,0.2840874625605519,0.2655218995068078,-0.34321153946489386,-0.3700823515590128,0.9662860811463853,0.0
v2vol,100,0.95,45,0.8,,4,0.85,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.26807784485089114,-0.35974994331317744,0.9842579921763873,0.7451782823979992,0.3355181059334398,-0.3302212621040588,0.9198152802988087,1.0160402870355207,0.29611025447600303,-0.35974994331317744,0.9569728271323268,0.823100211632908,9.234109929880118,0.30788222018940187,0.2956344718389505,0.5632209907260801,0.14114453743496946,12,0.2963848763040933,0.2756304364117381,-0.3608936879733904,-0.3852972767579512,0.9584039402661017,0.0
v2vol,100,0.95,45,0.8,,4,0.85,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.280402022430853,-0.3752991952587107,0.9784157244337527,0.7471426157403807,0.3452644048697475,-0.35088473579510304,0.9088973265013048,0.9839824011933153,0.3077302205104133,-0.3752991952587107,0.9490622384987093,0.8199597132050362,9.234109929880118,0.32598063857921966,0.2956344718389505,0.5632209907260801,0.14114453743496946,11,0.30736742121054617,0.2853797090424275,-0.377472120009865,-0.4019865120300946,0.952036342293387,0.0
v2vol,100,0.95,45,0.8,,4,0.88,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.23142497525906447,-0.3485030871882988,0.9581446617738323,0.664054304729943,0.3327730081079061,-0.2873142455146608,0.9835217466979802,1.1582196612347426,0.27116188849198686,-0.3485030871882988,0.9691519609570625,0.7780760012191114,9.576114001357158,0.2735156153503129,0.2829676543768378,0.5652567292467767,0.15177561637638542,12,0.27063150376985984,0.253214248891505,-0.3415156005363209,-0.37449919401563614,0.9650244804916305,0.08333333333333333
v2vol,100,0.95,45,0.8,,4,0.88,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.24411810012952784,-0.3641548113775711,0.9538457139464881,0.6703690092849436,0.3460373338435927,-0.3090340648611015,0.9730829754391148,1.1197384793133491,0.28429072581141646,-0.3641548113775711,0.9623294218963006,0.7806864468876996,9.576114001357158,0.29146409564458636,0.2829676543768378,0.5652567292467767,0.15177561637638542,13,0.2828783348563069,0.26445961256485884,-0.35813512413282533,-0.3895263812561469,0.9596473988042125,0.0
v2vol,100,0.95,45,0.8,,4,0.88,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2565816924009463,-0.37951290938758697,0.9497983039488506,0.6760815931531485,0.3587842068454279,-0.3302212621040588,0.9635427122837408,1.0864963829384444,0.2970899335680184,-0.37951290938758697,0.9560216085547323,0.7828190457273956,9.576114001357158,0.30950232327694893,0.2829676543768378,0.5652567292467767,0.15177561637638542,13,0.2957951140391464,0.27536785262357033,-0.3750707727329011,-0.40427165862391234,0.9538327299408269,0.0
v2vol,100,0.95,45,0.8,,4,0.88,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.268805731572727,-0.3945821936463181,0.9460028484964753,0.6812414140858819,0.3709945775803041,-0.3508847357951027,0.9548087257518035,1.0573118170547733,0.3095459747748104,-0.3945821936463181,0.9501916068726012,0.784490480714065,9.576114001357158,0.32761547434789706,0.2829676543768378,0.5652567292467767,0.15177561637638542,12,0.3072690135154706,0.2859274897637696,-0.39016237151192645,-0.42089239153195557,0.9487424319560674,0.0
v2vol,100,0.95,45,0.8,,4,0.9,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.22332539380526462,-0.3594746011181478,0.9296333273965185,0.6212550013564511,0.3073316681730476,-0.287314245514661,0.9193986122110361,1.0696708324452542,0.2568307606229139,-0.3594746011181478,0.9253104657076743,0.7144614941474039,8.379099751187514,0.27450367983277485,0.27278896177335443,0.5663876950916082,0.16082334313503732,12,0.25749013966584194,0.23991454844358295,-0.3522870689153234,-0.38503292129973266,0.9244002463141164,0.0
v2vol,100,0.95,45,0.8,,4,0.9,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2359816496193765,-0.37486274292262056,0.9273459835561931,0.6295148132875078,0.3196918782045166,-0.3090340648611011,0.9116061457106833,1.034487503337879,0.26960746900291843,-0.37486274292262056,0.9207736710861101,0.7192164974863106,8.379099751187514,0.2924229126069672,0.27278896177335443,0.5663876950916082,0.16082334313503732,13,0.26938354032630873,0.25188504946693246,-0.36867351185624797,-0.39980704365091924,0.9208424080944615,0.0
v2vol,100,0.95,45,0.8,,4,0.9,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.24841064498843912,-0.3899622033505694,0.9250706948591967,0.6370121074660207,0.33153069170243676,-0.3302212621040591,0.904402955612794,1.0039653097745262,0.28205346312636803,-0.3899622033505694,0.9164813518756681,0.7232841047233666,8.379099751187514,0.3104369091868332,0.27278896177335443,0.5663876950916082,0.16082334313503732,13,0.28201069899459463,0.2628049344472161,-0.3853453455868175,-0.4143040036239918,0.9170249114519393,0.0
v2vol,100,0.95,45,0.8,,4,0.9,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2606023935484174,-0.4047777137864229,0.9228469485287276,0.643816061686444,0.3428301568272667,-0.35088473579510304,0.897746081099971,0.9770449434068863,0.29415549926016893,-0.4047777137864229,0.912440242920751,0.7267087323275344,8.379099751187514,0.3285300816447878,0.27278896177335443,0.5663876950916082,0.16082334313503732,12,0.29333368083089467,0.273054363467778,-0.40018415133250373,-0.43193838485110214,0.9137984635597786,0.0
v2vol,100,0.95,45,0.8,,4,0.93,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.20620313461837192,-0.3790042814138024,0.8656377329575485,0.5440654492059321,0.2909123330298691,-0.2873142455146608,0.8763636529822816,1.012523178266929,0.23991454844358295,-0.3790042814138024,0.8711168809717872,0.6330127658416628,8.550101786926035,0.27671214094507407,0.25650305360778103,0.5686496267812712,0.17484731961094774,11,0.24287018718118022,0.22204767685618654,-0.3643523800892727,-0.39392323731196943,0.8776613436079514,0.0
v2vol,100,0.95,45,0.8,,4,0.93,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2176893233310162,-0.39392323731196943,0.8642998469487114,0.5526186391452101,0.3031306422608937,-0.3090340648611014,0.8715179325857053,0.9808971784296302,0.25188504946693246,-0.39392323731196943,0.8683867279497405,0.6394267349794622,8.550101786926035,0.2946005899346389,0.25650305360778103,0.5686496267812712,0.17484731961094774,12,0.2539310974142061,0.23219091457909036,-0.37982834255975595,-0.4085623137562262,0.8751809989045479,0.0
v2vol,100,0.95,45,0.8,,4,0.93,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2289279545574221,-0.4085623137562262,0.8628566602829728,0.5603256757891155,0.31483434060003046,-0.3302212621040591,0.8669044734629886,0.9534042072094682,0.2635143916739948,-0.4085623137562262,0.8656805350536693,0.6449796831511581,8.550101786926035,0.3125933073322259,0.25650305360778103,0.5686496267812712,0.17484731961094774,12,0.26593175626555604,0.24198829617235407,-0.3956222162951173,-0.42292609787063373,0.8729759619880754,0.0
v2vol,100,0.95,45,0.8,,4,0.93,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.23990963342447325,-0.42292609787063373,0.861367083163691,0.567261359921699,0.3260056852675257,-0.3508847357951026,0.8625387677219384,0.9290962302158824,0.27478994190990713,-0.42292609787063373,0.8630413410774661,0.6497351269960194,8.550101786926035,0.3306732731013998,0.25650305360778103,0.5686496267812712,0.17484731961094774,11,0.2768507462283661,0.25142922261138967,-0.4095469881017021,-0.4430110242371821,0.8717144558871119,0.0
v2vol,100,0.95,45,0.8,,5,0.85,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.27358692449610555,-0.2702748489575356,1.0914418601400129,1.0122544718879496,0.3349841168729244,-0.2827417871110973,0.9927299918203556,1.1847704589251238,0.29904457730445655,-0.2827417871110973,1.0487540123783068,1.0576596418942255,8.379099751187514,0.2734119061987307,0.2988011762044786,0.5652567292467767,0.13594209454874462,12,0.2939726190188072,0.27144913144405436,-0.29226891251595005,-0.33103436942108944,1.0317013058276399,0.25
v2vol,100,0.95,45,0.8,,5,0.85,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2898735414338729,-0.2890686198143759,1.0873157465888137,1.0027845347586115,0.3495214430815281,-0.30399524069449757,0.9842323357989339,1.1497595892719334,0.31493372719568913,-0.3039952406944978,1.0429392285673633,1.0359824268176094,8.379099751187514,0.29156550669811027,0.2988011762044786,0.5652567292467767,0.13594209454874462,13,0.30839971066348026,0.2838044609975774,-0.3103875382213258,-0.3535889513087558,1.0273107037560707,0.15384615384615385
v2vol,100,0.95,45,0.8,,5,0.85,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.3059850504897803,-0.30752118232029346,1.0834423711415744,0.9950047934294386,0.3635690450519078,-0.3247511516209486,0.976437670251441,1.1195311956161056,0.3305357175315582,-0.3247511516209487,1.0375433206728122,1.017812302994883,8.379099751187514,0.3097976489219246,0.2988011762044786,0.5652567292467767,0.13594209454874462,13,0.32338552560208994,0.2958321260112553,-0.3304424672951595,-0.3755015988701862,1.0215856141171307,0.07692307692307693
v2vol,100,0.95,45,0.8,,5,0.85,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.3219092711913434,-0.3256339704804966,1.0798189175731632,0.988561699248831,0.37710658020462096,-0.34501696890317013,0.9692800753976688,1.0930087914326814,0.3458348156551363,-0.3450169689031699,1.032541490612406,1.0023704537042522,8.379099751187514,0.32809523951971953,0.2988011762044786,0.5652567292467767,0.13594209454874462,12,0.3361658163664028,0.3075197655170345,-0.34880353369369893,-0.396786005037682,1.0153200698449625,0.0
v2vol,100,0.95,45,0.8,,5,0.88,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2620023316822331,-0.27027484895753673,1.052044331214947,0.9693922046124116,0.35961069856610606,-0.28274178711109754,1.0447840444481473,1.2718696526622875,0.30049168933430725,-0.2827417871110972,1.0484955240814113,1.0627777818219548,8.607102465505541,0.27494593109228616,0.2870391314182312,0.5679710472743723,0.14498982130739652,13,0.2935754010530942,0.27116188849198686,-0.2953095754826599,-0.3485030871882988,1.026871260225092,0.3076923076923077
v2vol,100,0.95,45,0.8,,5,0.88,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.27827819284703015,-0.2890686198143758,1.0509367864086911,0.9626717456420046,0.37699113086472225,-0.30399524069449757,1.0387482844598361,1.2401218190240764,0.31740877358309727,-0.3039952406944978,1.045406798738622,1.0441241542398998,8.607102465505541,0.2931122027258513,0.2870391314182312,0.5679710472743723,0.14498982130739652,14,0.30892095083540133,0.28429072581141646,-0.31260798482540036,-0.3641548113775711,1.0249367744274793,0.21428571428571427
v2vol,100,0.95,45,0.8,,5,0.88,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.29438372394111867,-0.3075211823202937,1.049717071674671,0.9572795009434768,0.3939239897229718,-0.3247511516209488,1.0330943957556027,1.2130025952387133,0.3340603562087805,-0.32475115162094825,1.0423992364832824,1.028665655352927,8.607102465505541,0.3113619893112905,0.2870391314182312,0.5679710472743723,0.14498982130739652,14,0.32472046718902875,0.2970899335680184,-0.3319154614841162,-0.37951290938758697,1.021387337511225,0.07142857142857142
v2vol,100,0.95,45,0.8,,5,0.88,0.85,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.31030678641627807,-0.3256339704804968,1.0484431509989698,0.9529312496432656,0.4103855703886088,-0.34501696890317046,1.0278131677200997,1.1894648883307073,0.350429927531281,-0.3450169689031696,1.0395053303045494,1.015688963488722,8.607102465505541,0.3296814220235269,0.2870391314182312,0.5679710472743723,0.14498982130739652,13,0.3382048752738839,0.3095459747748104,-0.3500495664403967,-0.39678600503768313,1.01657035248331,0.0
v2vol,100,0.95,45,0.8,,5,0.9,0.7,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2534748962827569,-0.2804871540546747,1.0227552601529135,0.9036952053545654,0.3338240429090322,-0.2827417871110972,0.9808960905581924,1.1806675140589082,0.28574448308261036,-0.2827417871110972,1.0043220072257737,1.0106199228709456,7.2390861795973755,0.2759475734815206,0.2773128251526804,0.5695543994571364,0.15313277539018322,13,0.2804887490404725,0.25585608623253253,-0.3001927690024687,-0.3594746011181478,0.9867674269349997,0.07692307692307693
v2vol,100,0.95,45,0.8,,5,0.9,0.75,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.26961358170617533,-0.29179831065862494,1.0234997592239565,0.9239723872890973,0.35017768681827666,-0.30399524069449757,0.9774220260183771,1.151918319570636,0.3022009041696485,-0.3039952406944971,1.003398188890885,0.9940974848134158,7.2390861795973755,0.2940854892862179,0.2773128251526804,0.5695543994571364,0.15313277539018322,14,0.29538788625723467,0.2690349301066788,-0.3157978755804381,-0.37486274292262056,0.9864880432908342,0.14285714285714285
v2vol,100,0.95,45,0.8,,5,0.9,0.8,0.0,60,0.0,20,,,True,,,14,False,sym,,10,,,fixed,,1.0,0.0,1.0,0.2855821721647698,-0.30752118232029446,1.0239084650770658,0.9286585399093763,0.3660735713472063,-0.32475115162094903,0.9740306573818214,1.1272433354585574,0.31838726322118815,-0.3247511516209485,1.0022975574965576,0.9804038003622285,7.2390861795973755,0.3123119955796597,0.2773128251526804,0.5695543994571364,0.15313277539018322,14,0.3108237012105635,0.2818719703161494,-0.33438149476420836,-0.3899622033505694,0.98480636562285,0.0
