date,state_held,state_signal,w_TECL,w_XLK,w_BIL,ret_gross,cost,ret_net,equity,drawdown,XLK_ret,TECL_ret,BIL_ret
2017-11-15,XLK,TECL,0.0,1.0,0.0,-0.007418,0.0,-0.007418,9.3734,-0.0177,-0.007418,-0.022663,0.0
2017-11-16,TECL,TECL,0.75,0.0,0.25,0.030383,0.001,0.029383,9.6489,0.0,0.013995,0.040438,0.000219
2017-11-17,TECL,TECL,0.75,0.0,0.25,-0.012689,0.0,-0.012689,9.5264,-0.0127,-0.006431,-0.016846,-0.000218
2017-11-20,TECL,TECL,0.75,0.0,0.25,0.007601,0.0,0.007601,9.5988,-0.0052,0.003788,0.010062,0.000219
2017-11-21,TECL,TECL,0.75,0.0,0.25,0.022894,0.0,0.022894,9.8186,0.0,0.010538,0.030452,0.000218
2017-11-22,TECL,TECL,0.75,0.0,0.25,-0.002733,0.0,-0.002733,9.7917,-0.0027,-0.001867,-0.003644,0.0
2017-11-24,TECL,TECL,0.75,0.0,0.25,0.011246,0.0,0.011246,9.9019,0.0,0.005612,0.015068,-0.000218
2017-11-27,TECL,TECL,0.75,0.0,0.25,0.000265,0.0,0.000265,9.9045,0.0,0.0,0.000354,0.0
2017-11-28,TECL,TECL,0.75,0.0,0.25,0.006229,0.0,0.006229,9.9662,0.0,0.003255,0.00816,0.000437
2017-11-29,TECL,TECL,0.75,0.0,0.25,-0.048881,0.0,-0.048881,9.479,-0.0489,-0.022097,-0.065102,-0.000218
2017-11-30,TECL,TECL,0.75,0.0,0.25,0.019,0.0,0.019,9.6591,-0.0308,0.008848,0.025334,0.0
2017-12-01,TECL,TECL,0.75,0.0,0.25,-0.010834,0.0,-0.010834,9.5545,-0.0413,-0.005168,-0.014465,6e-05
2017-12-04,TECL,TECL,0.75,0.0,0.25,-0.036683,0.0,-0.036683,9.204,-0.0765,-0.016061,-0.048947,0.00011
2017-12-05,TECL,TECL,0.75,0.0,0.25,0.000526,0.0,0.000526,9.2088,-0.076,0.000321,0.000665,0.00011
2017-12-06,TECL,BIL,0.75,0.0,0.25,0.014125,0.0,0.014125,9.3389,-0.0629,0.0064,0.018869,-0.00011
2017-12-07,BIL,BIL,0.0,0.0,1.0,0.00011,0.00075,-0.00064,9.3329,-0.0635,0.0062,0.018334,0.00011
2017-12-08,BIL,XLK,0.0,0.0,1.0,0.000109,0.0,0.000109,9.334,-0.0634,0.004737,0.014864,0.000109
2017-12-11,XLK,BIL,0.0,1.0,0.0,0.008649,0.001,0.007649,9.4054,-0.0563,0.008649,0.024377,-0.000109
2017-12-12,BIL,BIL,0.0,0.0,1.0,0.000109,0.001,-0.000891,9.397,-0.0571,-0.000312,-0.001603,0.000109
2017-12-13,BIL,BIL,0.0,0.0,1.0,-0.000109,0.0,-0.000109,9.3959,-0.0572,0.000312,0.002134,-0.000109
2017-12-14,BIL,XLK,0.0,0.0,1.0,0.000109,0.0,0.000109,9.397,-0.0571,-0.001246,-0.004347,0.000109
2017-12-15,XLK,XLK,0.0,1.0,0.0,0.011404,0.001,0.010404,9.4947,-0.0473,0.011404,0.034945,0.00011
2017-12-18,XLK,XLK,0.0,1.0,0.0,0.008829,0.0,0.008829,9.5786,-0.0389,0.008829,0.025746,0.00011
2017-12-19,XLK,XLK,0.0,1.0,0.0,-0.006143,0.0,-0.006143,9.5197,-0.0448,-0.006143,-0.018806,2e-05
2017-12-20,XLK,XLK,0.0,1.0,0.0,-0.000308,0.0,-0.000308,9.5168,-0.0451,-0.000308,0.0,0.0
2017-12-21,XLK,XLK,0.0,1.0,0.0,-0.002008,0.0,-0.002008,9.4977,-0.047,-0.002008,-0.006169,0.0
2017-12-22,XLK,XLK,0.0,1.0,0.0,-0.000618,0.0,-0.000618,9.4918,-0.0476,-0.000618,-0.003014,0.00022
2017-12-26,XLK,XLK,0.0,1.0,0.0,-0.006663,0.0,-0.006663,9.4286,-0.0539,-0.006663,-0.020057,-0.00011
2017-12-27,XLK,XLK,0.0,1.0,0.0,0.00109,0.0,0.00109,9.4388,-0.0529,0.00109,0.003444,0.00022
2017-12-28,XLK,XLK,0.0,1.0,0.0,0.001714,0.0,0.001714,9.455,-0.0513,0.001714,0.003606,0.0
2017-12-29,XLK,XLK,0.0,1.0,0.0,-0.005288,0.0,-0.005288,9.405,-0.0563,-0.005288,-0.017434,-0.00022
2018-01-02,XLK,XLK,0.0,1.0,0.0,0.012356,0.0,0.012356,9.5212,-0.0446,0.012356,0.037173,0.00011
2018-01-03,XLK,XLK,0.0,1.0,0.0,0.008338,0.0,0.008338,9.6006,-0.0367,0.008338,0.024584,0.000218
2018-01-04,XLK,TECL,0.0,1.0,0.0,0.005055,0.0,0.005055,9.6491,-0.0318,0.005055,0.017195,0.00011
2018-01-05,TECL,TECL,0.75,0.0,0.25,0.024003,0.001,0.023003,9.8711,-0.0095,0.010519,0.032004,0.0
2018-01-08,TECL,TECL,0.75,0.0,0.25,0.008062,0.0,0.008062,9.9507,-0.0016,0.00377,0.010712,0.00011
2018-01-09,TECL,TECL,0.75,0.0,0.25,-0.006469,0.0,-0.006469,9.8863,-0.008,-0.002556,-0.008625,0.0
2018-01-10,TECL,TECL,0.75,0.0,0.25,-0.00834,0.0,-0.00834,9.8038,-0.0163,-0.003465,-0.011121,0.0
2018-01-11,TECL,TECL,0.75,0.0,0.25,0.010948,0.0,0.010948,9.9112,-0.0055,0.004084,0.014633,-0.00011
2018-01-12,TECL,TECL,0.75,0.0,0.25,0.011653,0.0,0.011653,10.0267,0.0,0.00587,0.015428,0.000328
2018-01-16,TECL,TECL,0.75,0.0,0.25,-0.008686,0.0,-0.008686,9.9396,-0.0087,-0.003891,-0.011509,-0.000218
2018-01-17,TECL,TECL,0.75,0.0,0.25,0.033847,0.0,0.033847,10.276,0.0,0.015026,0.045057,0.000218
2018-01-18,TECL,TECL,0.75,0.0,0.25,0.003812,0.0,0.003812,10.3152,0.0,0.001776,0.005083,0.0
2018-01-19,TECL,TECL,0.75,0.0,0.25,0.002906,0.0,0.002906,10.3452,0.0,0.001921,0.003839,0.00011
2018-01-22,TECL,TECL,0.75,0.0,0.25,0.021887,0.0,0.021887,10.5716,0.0,0.009735,0.029146,0.000108
2018-01-23,TECL,TECL,0.75,0.0,0.25,0.012098,0.0,0.012098,10.6995,0.0,0.004383,0.01613,0.0
2018-01-24,TECL,TECL,0.75,0.0,0.25,-0.017428,0.0,-0.017428,10.513,-0.0174,-0.007709,-0.023275,0.00011
2018-01-25,TECL,TECL,0.75,0.0,0.25,-0.004961,0.0,-0.004961,10.4608,-0.0223,-0.001759,-0.006614,0.0
2018-01-26,TECL,TECL,0.75,0.0,0.25,0.033698,0.0,0.033698,10.8134,0.0,0.015858,0.044858,0.000219
2018-01-29,TECL,TECL,0.75,0.0,0.25,-0.019342,0.0,-0.019342,10.6042,-0.0193,-0.009106,-0.025716,-0.000219
2018-01-30,TECL,TECL,0.75,0.0,0.25,-0.02119,0.0,-0.02119,10.3795,-0.0401,-0.009045,-0.02829,0.00011
2018-01-31,TECL,TECL,0.75,0.0,0.25,0.018042,0.0,0.018042,10.5668,-0.0228,0.007508,0.02402,0.00011
2018-02-01,TECL,TECL,0.75,0.0,0.25,0.000978,0.0,0.000978,10.5771,-0.0218,0.000875,0.001318,-4.2e-05
2018-02-02,TECL,BIL,0.75,0.0,0.25,-0.067083,0.0,-0.067083,9.8676,-0.0875,-0.02963,-0.08948,0.000108
2018-02-05,BIL,BIL,0.0,0.0,1.0,-0.000108,0.00075,-0.000858,9.8591,-0.0882,-0.041817,-0.122555,-0.000108
2018-02-06,BIL,BIL,0.0,0.0,1.0,0.000108,0.0,0.000108,9.8602,-0.0881,0.02873,0.08514,0.000108
2018-02-07,BIL,BIL,0.0,0.0,1.0,0.00011,0.0,0.00011,9.8612,-0.088,-0.01282,-0.039989,0.00011
2018-02-08,BIL,BIL,0.0,0.0,1.0,-0.00011,0.0,-0.00011,9.8602,-0.0881,-0.041428,-0.109874,-0.00011
2018-02-09,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.8623,-0.0879,0.024513,0.054379,0.000219
2018-02-12,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8623,-0.0879,0.017943,0.055037,0.0
2018-02-13,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8623,-0.0879,0.002473,0.006729,0.0
2018-02-14,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8623,-0.0879,0.018357,0.055773,0.0
2018-02-15,BIL,BIL,0.0,0.0,1.0,0.00011,0.0,0.00011,9.8634,-0.0878,0.019084,0.055493,0.00011
2018-02-16,BIL,BIL,0.0,0.0,1.0,0.000108,0.0,0.000108,9.8645,-0.0878,-0.001487,-0.006241,0.000108
2018-02-20,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8645,-0.0878,0.000895,0.006114,0.0
2018-02-21,BIL,BIL,0.0,0.0,1.0,-0.000108,0.0,-0.000108,9.8634,-0.0878,-0.006395,-0.021001,-0.000108
2018-02-22,BIL,BIL,0.0,0.0,1.0,0.000108,0.0,0.000108,9.8645,-0.0878,0.001198,0.00266,0.000108
2018-02-23,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.8666,-0.0876,0.020928,0.061291,0.000219
2018-02-26,BIL,BIL,0.0,0.0,1.0,-0.000219,0.0,-0.000219,9.8645,-0.0878,0.01567,0.047517,-0.000219
2018-02-27,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.8666,-0.0876,-0.010091,-0.028138,0.000219
2018-02-28,BIL,BIL,0.0,0.0,1.0,0.00011,0.0,0.00011,9.8677,-0.0875,-0.007138,-0.023526,0.00011
2018-03-01,BIL,BIL,0.0,0.0,1.0,0.000101,0.0,0.000101,9.8687,-0.0874,-0.016576,-0.048789,0.000101
2018-03-02,BIL,BIL,0.0,0.0,1.0,0.00011,0.0,0.00011,9.8698,-0.0873,0.009547,0.02821,0.00011
2018-03-05,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8698,-0.0873,0.010194,0.029622,0.0
2018-03-06,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8698,-0.0873,0.002196,0.006884,0.0
2018-03-07,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8698,-0.0873,0.005544,0.016692,0.0
2018-03-08,BIL,BIL,0.0,0.0,1.0,-0.00011,0.0,-0.00011,9.8687,-0.0874,0.004355,0.012125,-0.00011
2018-03-09,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,9.8709,-0.0872,0.018928,0.05641,0.000218
2018-03-12,BIL,BIL,0.0,0.0,1.0,0.00011,0.0,0.00011,9.872,-0.0871,0.00312,0.009545,0.00011
2018-03-13,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.872,-0.0871,-0.011451,-0.033434,0.0
2018-03-14,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.872,-0.0871,-0.000856,-0.002977,0.0
2018-03-15,BIL,BIL,0.0,0.0,1.0,-0.00011,0.0,-0.00011,9.8709,-0.0872,0.000571,0.001712,-0.00011
2018-03-16,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.873,-0.087,-0.001034,-0.00462,0.000219
2018-03-19,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.873,-0.087,-0.019824,-0.059531,0.0
2018-03-20,BIL,BIL,0.0,0.0,1.0,-0.00011,0.0,-0.00011,9.872,-0.0871,-0.000441,-0.000609,-0.00011
2018-03-21,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.8741,-0.0869,-0.006013,-0.01836,0.000219
2018-03-22,BIL,BIL,0.0,0.0,1.0,0.00011,0.0,0.00011,9.8752,-0.0868,-0.025815,-0.079368,0.00011
2018-03-23,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,9.8763,-0.0867,-0.02665,-0.078817,0.000109
2018-03-26,BIL,BIL,0.0,0.0,1.0,-0.000109,0.0,-0.000109,9.8752,-0.0868,0.037958,0.114269,-0.000109
2018-03-27,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,9.8773,-0.0866,-0.032074,-0.096579,0.000218
2018-03-28,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,9.8784,-0.0865,-0.006658,-0.019918,0.000109
2018-03-29,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.8806,-0.0863,0.019798,0.05662,0.000219
2018-04-02,BIL,BIL,0.0,0.0,1.0,-5.4e-05,0.0,-5.4e-05,9.8801,-0.0863,-0.023847,-0.069321,-5.4e-05
2018-04-03,BIL,BIL,0.0,0.0,1.0,-0.000109,0.0,-0.000109,9.879,-0.0864,0.009866,0.028556,-0.000109
2018-04-04,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.8811,-0.0862,0.013955,0.041088,0.000219
2018-04-05,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,9.8822,-0.0861,0.004131,0.012721,0.000109
2018-04-06,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8822,-0.0861,-0.024521,-0.073103,0.0
2018-04-09,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,9.8833,-0.086,0.007807,0.021217,0.000109
2018-04-10,BIL,BIL,0.0,0.0,1.0,-0.000109,0.0,-0.000109,9.8822,-0.0861,0.024631,0.072652,-0.000109
2018-04-11,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.8844,-0.0859,-0.005896,-0.016208,0.000219
2018-04-12,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8844,-0.0859,0.012014,0.03563,0.0
2018-04-13,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8844,-0.0859,-0.003306,-0.01113,0.0
2018-04-16,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.8865,-0.0857,0.00769,0.023536,0.000219
2018-04-17,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8865,-0.0857,0.018554,0.05584,0.0
2018-04-18,BIL,BIL,0.0,0.0,1.0,-0.000109,0.0,-0.000109,9.8855,-0.0858,-0.002644,-0.007288,-0.000109
2018-04-19,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,9.8876,-0.0856,-0.011049,-0.034174,0.000219
2018-04-20,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8876,-0.0856,-0.013852,-0.044611,0.0
2018-04-23,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,9.8876,-0.0856,-0.003623,-0.008389,0.0
2018-04-24,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,9.8887,-0.0855,-0.017432,-0.052182,0.000109
2018-04-25,BIL,XLK,0.0,0.0,1.0,0.000109,0.0,0.000109,9.8898,-0.0854,0.000153,9e-05,0.000109
2018-04-26,XLK,BIL,0.0,1.0,0.0,0.018203,0.001,0.017203,10.0599,-0.0697,0.018203,0.05415,0.000109
2018-04-27,BIL,BIL,0.0,0.0,1.0,0.000108,0.001,-0.000892,10.0509,-0.0705,-0.001819,-0.007081,0.000108
2018-04-30,BIL,BIL,0.0,0.0,1.0,-0.000108,0.0,-0.000108,10.0499,-0.0706,-0.006526,-0.01974,-0.000108
2018-05-01,BIL,BIL,0.0,0.0,1.0,8e-05,0.0,8e-05,10.0507,-0.0705,0.012526,0.038139,8e-05
2018-05-02,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,10.0518,-0.0704,-0.001057,-0.003588,0.000109
2018-05-03,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,10.0518,-0.0704,0.002267,0.007975,0.0
2018-05-04,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,10.054,-0.0702,0.018986,0.056986,0.000219
2018-05-07,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,10.054,-0.0702,0.006951,0.020997,0.0
2018-05-08,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,10.0551,-0.0701,0.002205,0.003943,0.000109
2018-05-09,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,10.0551,-0.0701,0.012311,0.036895,0.0
2018-05-10,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,10.0551,-0.0701,0.013028,0.03937,0.0
2018-05-11,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,10.0551,-0.0701,-0.001431,-0.004149,0.0
2018-05-14,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,10.0551,-0.0701,-0.000142,-0.000877,0.0
2018-05-15,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,10.0573,-0.0699,-0.009445,-0.0287,0.000219
2018-05-16,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,10.0584,-0.0698,0.004478,0.013717,0.000109
2018-05-17,BIL,TECL,0.0,0.0,1.0,0.0,0.0,0.0,10.0584,-0.0698,-0.005177,-0.015167,0.0
2018-05-18,TECL,TECL,0.75,0.0,0.25,-0.009655,0.00075,-0.010405,9.9537,-0.0795,-0.004194,-0.01291,0.000109
2018-05-21,TECL,TECL,0.75,0.0,0.25,0.018873,0.0,0.018873,10.1416,-0.0621,0.008712,0.025164,0.0
2018-05-22,TECL,TECL,0.75,0.0,0.25,-0.003809,0.0,-0.003809,10.1029,-0.0657,-0.001442,-0.005078,0.0
2018-05-23,TECL,TECL,0.75,0.0,0.25,0.017183,0.0,0.017183,10.2765,-0.0496,0.007352,0.022874,0.000109
2018-05-24,TECL,TECL,0.75,0.0,0.25,-0.002968,0.0,-0.002968,10.246,-0.0525,-0.001142,-0.004031,0.000218
2018-05-25,TECL,TECL,0.75,0.0,0.25,-0.001575,0.0,-0.001575,10.2299,-0.054,-0.000719,-0.002137,0.000109
2018-05-29,TECL,TECL,0.75,0.0,0.25,-0.014327,0.0,-0.014327,10.0833,-0.0675,-0.005448,-0.019103,0.0
2018-05-30,TECL,TECL,0.75,0.0,0.25,0.016495,0.0,0.016495,10.2496,-0.0521,0.007352,0.02203,-0.000109
2018-05-31,TECL,TECL,0.75,0.0,0.25,0.000334,0.0,0.000334,10.2531,-0.0518,0.000288,0.000372,0.000218
2018-06-01,TECL,TECL,0.75,0.0,0.25,0.03946,0.0,0.03946,10.6577,-0.0144,0.017025,0.05259,7e-05
2018-06-04,TECL,TECL,0.75,0.0,0.25,0.017167,0.0,0.017167,10.8406,0.0,0.008017,0.022853,0.000109
2018-06-05,TECL,TECL,0.75,0.0,0.25,0.009533,0.0,0.009533,10.944,0.0,0.003489,0.012711,0.0
2018-06-06,TECL,TECL,0.75,0.0,0.25,0.012825,0.0,0.012825,11.0843,0.0,0.006536,0.017136,-0.000109
2018-06-07,TECL,TECL,0.75,0.0,0.25,-0.020272,0.0,-0.020272,10.8596,-0.0203,-0.008015,-0.027065,0.000109
2018-06-08,TECL,TECL,0.75,0.0,0.25,-0.000969,0.0,-0.000969,10.8491,-0.0212,-0.001669,-0.001364,0.000218
2018-06-11,TECL,TECL,0.75,0.0,0.25,0.006378,0.0,0.006378,10.9183,-0.015,0.001113,0.008467,0.00011
2018-06-12,TECL,TECL,0.75,0.0,0.25,0.007564,0.0,0.007564,11.0009,-0.0075,0.00488,0.010086,0.0
2018-06-13,TECL,TECL,0.75,0.0,0.25,-0.012092,0.0,-0.012092,10.8678,-0.0195,-0.005132,-0.016086,-0.00011
2018-06-14,TECL,TECL,0.75,0.0,0.25,0.014793,0.0,0.014793,11.0286,-0.005,0.007109,0.019615,0.000329
2018-06-15,TECL,TECL,0.75,0.0,0.25,-0.007112,0.0,-0.007112,10.9502,-0.0121,-0.00382,-0.009483,0.0
2018-06-18,TECL,TECL,0.75,0.0,0.25,0.001441,0.0,0.001441,10.966,-0.0107,0.001115,0.001958,-0.000109
2018-06-19,TECL,TECL,0.75,0.0,0.25,-0.012385,0.0,-0.012385,10.8301,-0.0229,-0.005154,-0.016586,0.000218
2018-06-20,TECL,TECL,0.75,0.0,0.25,0.005685,0.0,0.005685,10.8917,-0.0174,0.0021,0.007616,-0.000109
2018-06-21,TECL,TECL,0.75,0.0,0.25,-0.017837,0.0,-0.017837,10.6974,-0.0349,-0.007684,-0.023819,0.000109
2018-06-22,TECL,TECL,0.75,0.0,0.25,-0.007662,0.0,-0.007662,10.6155,-0.0423,-0.003238,-0.010253,0.000109
2018-06-25,TECL,TECL,0.75,0.0,0.25,-0.046329,0.0,-0.046329,10.1237,-0.0867,-0.020761,-0.061845,0.000218
2018-06-26,TECL,TECL,0.75,0.0,0.25,0.008365,0.0,0.008365,10.2084,-0.079,0.004038,0.01119,-0.000109
2018-06-27,TECL,TECL,0.75,0.0,0.25,-0.030241,0.0,-0.030241,9.8996,-0.1069,-0.013648,-0.040395,0.000219
2018-06-28,TECL,TECL,0.75,0.0,0.25,0.026349,0.0,0.026349,10.1605,-0.0833,0.012236,0.035132,0.0
2018-06-29,TECL,TECL,0.75,0.0,0.25,-0.00269,0.0,-0.00269,10.1332,-0.0858,-0.000434,-0.003659,0.000218
2018-07-02,TECL,TECL,0.75,0.0,0.25,0.022357,0.0,0.022357,10.3597,-0.0654,0.008926,0.029857,-0.000143
2018-07-03,TECL,TECL,0.75,0.0,0.25,-0.027481,0.0,-0.027481,10.075,-0.0911,-0.011842,-0.036715,0.000218
2018-07-05,TECL,TECL,0.75,0.0,0.25,0.030851,0.0,0.030851,10.3858,-0.063,0.01415,0.041135,0.0
2018-07-06,TECL,TECL,0.75,0.0,0.25,0.027188,0.0,0.027188,10.6682,-0.0375,0.011675,0.036178,0.000219
2018-07-09,TECL,TECL,0.75,0.0,0.25,0.01693,0.0,0.01693,10.8488,-0.0212,0.007598,0.022574,0.0
2018-07-10,TECL,TECL,0.75,0.0,0.25,0.00527,0.0,0.00527,10.906,-0.0161,0.002375,0.00699,0.000109
2018-07-11,TECL,TECL,0.75,0.0,0.25,-0.011639,0.0,-0.011639,10.779,-0.0275,-0.003901,-0.015519,0.0
2018-07-12,TECL,TECL,0.75,0.0,0.25,0.037443,0.0,0.037443,11.1826,0.0,0.015806,0.049924,0.0
2018-07-13,TECL,TECL,0.75,0.0,0.25,-0.002049,0.0,-0.002049,11.1597,-0.002,-0.001101,-0.002769,0.000109
2018-07-16,TECL,TECL,0.75,0.0,0.25,-0.005072,0.0,-0.005072,11.1031,-0.0071,-0.002344,-0.006799,0.00011
2018-07-17,TECL,TECL,0.75,0.0,0.25,0.01566,0.0,0.01566,11.277,0.0,0.00746,0.02088,0.0
2018-07-18,TECL,TECL,0.75,0.0,0.25,-0.003297,0.0,-0.003297,11.2398,-0.0033,-0.001644,-0.004432,0.000109
2018-07-19,TECL,TECL,0.75,0.0,0.25,-0.007529,0.0,-0.007529,11.1552,-0.0108,-0.003574,-0.010075,0.000109
2018-07-20,TECL,TECL,0.75,0.0,0.25,-0.00111,0.0,-0.00111,11.1428,-0.0119,0.000276,-0.001516,0.000109
2018-07-23,TECL,TECL,0.75,0.0,0.25,0.011192,0.0,0.011192,11.2675,-0.0008,0.005101,0.014959,-0.000109
2018-07-24,TECL,TECL,0.75,0.0,0.25,0.013164,0.0,0.013164,11.4159,0.0,0.005486,0.01748,0.000219
2018-07-25,TECL,TECL,0.75,0.0,0.25,0.026844,0.0,0.026844,11.7223,0.0,0.012546,0.035829,-0.00011
2018-07-26,TECL,TECL,0.75,0.0,0.25,-0.033387,0.0,-0.033387,11.3309,-0.0334,-0.015355,-0.044553,0.00011
2018-07-27,TECL,TECL,0.75,0.0,0.25,-0.040313,0.0,-0.040313,10.8741,-0.0724,-0.017101,-0.053824,0.000218
2018-07-30,TECL,TECL,0.75,0.0,0.25,-0.033857,0.0,-0.033857,10.506,-0.1038,-0.015586,-0.045106,-0.000109
2018-07-31,TECL,TECL,0.75,0.0,0.25,0.006345,0.0,0.006345,10.5726,-0.0981,0.002685,0.008387,0.000218
2018-08-01,TECL,TECL,0.75,0.0,0.25,0.01858,0.0,0.01858,10.7691,-0.0813,0.009026,0.024756,5.4e-05
2018-08-02,TECL,TECL,0.75,0.0,0.25,0.029515,0.0,0.029515,11.0869,-0.0542,0.012574,0.039317,0.00011
2018-08-03,TECL,TECL,0.75,0.0,0.25,0.007906,0.0,0.007906,11.1746,-0.0467,0.00359,0.010542,0.0
2018-08-06,TECL,TECL,0.75,0.0,0.25,0.012614,0.0,0.012614,11.3155,-0.0347,0.005361,0.016782,0.000109
2018-08-07,TECL,TECL,0.75,0.0,0.25,0.007674,0.0,0.007674,11.4024,-0.0273,0.003829,0.010195,0.00011
2018-08-08,TECL,TECL,0.75,0.0,0.25,0.00552,0.0,0.00552,11.4653,-0.0219,0.002725,0.007396,-0.00011
2018-08-09,TECL,TECL,0.75,0.0,0.25,0.000937,0.0,0.000937,11.476,-0.021,0.00041,0.001212,0.00011
2018-08-10,TECL,TECL,0.75,0.0,0.25,-0.017589,0.0,-0.017589,11.2742,-0.0382,-0.008016,-0.023525,0.000218
2018-08-13,TECL,TECL,0.75,0.0,0.25,-0.002864,0.0,-0.002864,11.2419,-0.041,-0.001369,-0.003855,0.00011
2018-08-14,TECL,TECL,0.75,0.0,0.25,0.013514,0.0,0.013514,11.3938,-0.028,0.006171,0.018092,-0.000219
2018-08-15,TECL,TECL,0.75,0.0,0.25,-0.019743,0.0,-0.019743,11.1689,-0.0472,-0.008994,-0.026398,0.000219
2018-08-16,TECL,TECL,0.75,0.0,0.25,0.008535,0.0,0.008535,11.2642,-0.0391,0.004398,0.011379,0.0
2018-08-17,TECL,TECL,0.75,0.0,0.25,0.003606,0.0,0.003606,11.3048,-0.0356,0.001508,0.004772,0.000109
2018-08-20,TECL,TECL,0.75,0.0,0.25,-0.003953,0.0,-0.003953,11.2601,-0.0394,-0.001506,-0.00527,0.0
2018-08-21,TECL,TECL,0.75,0.0,0.25,0.003069,0.0,0.003069,11.2947,-0.0365,0.001644,0.004056,0.000109
2018-08-22,TECL,TECL,0.75,0.0,0.25,0.006548,0.0,0.006548,11.3687,-0.0302,0.003008,0.008731,0.0
2018-08-23,TECL,TECL,0.75,0.0,0.25,0.004293,0.0,0.004293,11.4175,-0.026,0.002179,0.005614,0.000329
2018-08-24,TECL,TECL,0.75,0.0,0.25,0.022786,0.0,0.022786,11.6776,-0.0038,0.010064,0.030381,0.0
2018-08-27,TECL,TECL,0.75,0.0,0.25,0.020879,0.0,0.020879,11.9214,0.0,0.009154,0.027802,0.000109
2018-08-28,TECL,TECL,0.75,0.0,0.25,0.002366,0.0,0.002366,11.9496,0.0,0.001734,0.003155,0.0
2018-08-29,TECL,TECL,0.75,0.0,0.25,0.020918,0.0,0.020918,12.1996,0.0,0.009056,0.027927,-0.000109
2018-08-30,TECL,TECL,0.75,0.0,0.25,-0.006243,0.0,-0.006243,12.1234,-0.0062,-0.003035,-0.008469,0.000436
2018-08-31,TECL,TECL,0.75,0.0,0.25,0.00175,0.0,0.00175,12.1447,-0.0045,0.000793,0.00237,-0.000109
2018-09-04,TECL,TECL,0.75,0.0,0.25,-0.008628,0.0,-0.008628,12.0399,-0.0131,-0.003834,-0.011534,9.3e-05
2018-09-05,TECL,TECL,0.75,0.0,0.25,-0.030289,0.0,-0.030289,11.6752,-0.043,-0.012483,-0.040349,-0.000109
2018-09-06,TECL,TECL,0.75,0.0,0.25,-0.015155,0.0,-0.015155,11.4983,-0.0575,-0.00726,-0.02028,0.000219
2018-09-07,TECL,TECL,0.75,0.0,0.25,-0.007535,0.0,-0.007535,11.4116,-0.0646,-0.003386,-0.010119,0.000219
2018-09-10,TECL,TECL,0.75,0.0,0.25,0.006513,0.0,0.006513,11.486,-0.0585,0.003125,0.008684,0.0
