kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,abs_vol_max,vix_max,require_slope,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_thr,sizing,target_vol,max_leverage,min_weight,tecl_w,xlk_w,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.9,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.20387810501550208,-0.3630499285046038,0.8284736471702252,0.5615704315251413,0.2770926908103404,-0.2432003576698838,0.9753842695698683,1.139359717498695,0.23455649690500646,-0.3630499285046038,0.8941842417195619,0.6460722850742334,12.939154037548066,0.259689609804579,0.3662067405564352,0.47839855236371864,0.15539470707984618
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.9,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.22385684525079652,-0.36265963679524726,0.8382950541560663,0.617264295605036,0.3080518497929332,-0.2631496108822887,0.9734065922294303,1.1706338791841497,0.2585699393074674,-0.36265963679524726,0.8997640745603109,0.7129824029836894,12.426147930332503,0.28836847036127683,0.31395611852522054,0.5306491743949333,0.15539470707984618
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.9,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.24319810203424486,-0.37400659748387877,0.8584436132984503,0.6502508342643012,0.3284845490394359,-0.2827481435742891,0.9576308484660996,1.1617566958600738,0.2783737507720745,-0.37400659748387877,0.9061439524485893,0.7443017119078322,11.799140465957928,0.3112713960899757,0.28862248360099524,0.5559828093191586,0.15539470707984618
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.9,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.27572804928273675,-0.39992530699422335,0.902333708518584,0.689448865727118,0.3560770190918541,-0.3405508908808085,0.9273177838977626,1.045591213022196,0.3092404556008175,-0.39992530699422335,0.9187253652319114,0.7732455290839703,10.773128251526803,0.3453480186282272,0.27369373444921963,0.5709115584709342,0.15539470707984618
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.9,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.29162911681811177,-0.4173681925062179,0.9224597383979659,0.6987334493961638,0.3694325921164012,-0.3979027543401942,0.905976005394901,0.9284494467222213,0.32427779054016037,-0.4173681925062179,0.9187223718560277,0.7769585616789169,10.887129608685818,0.3658002624117891,0.27097941642162404,0.5736258764985297,0.15539470707984618
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.17162480287715387,-0.32222960633852626,0.7832624331409815,0.5326164930259363,0.23908151031696723,-0.23950004828601323,0.9574714185530039,0.9982524514210278,0.19992170098471584,-0.32222960633852626,0.8584228682948221,0.6204324402602632,15.276181859307849,0.22830072431018314,0.4469577018774033,0.38814747794616605,0.16489482017643067
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.19364321770677018,-0.35908284079493635,0.7889343606921904,0.5392717103331462,0.27340683749142736,-0.2647593584292046,0.9567528953214778,1.0326616559034119,0.22664829833599365,-0.35908284079493635,0.8622244462138261,0.6311866583049205,13.338158787604614,0.2628026376084705,0.3512779914046596,0.48382718841890976,0.16489482017643067
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.21199989691858945,-0.3954258967491793,0.7971684210883618,0.5361305333349528,0.30383225615128673,-0.2878682078696626,0.9555754677456235,1.055456100552973,0.24941150651201882,-0.3954258967491793,0.8672885518952567,0.63074145765982,12.711151323230037,0.29194110392699274,0.29699163085274827,0.5381135489708211,0.16489482017643067
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.2296634323119604,-0.42156663177864506,0.8145638563344761,0.5447856044558844,0.32424051561542755,-0.31702159226440874,0.9414956060074711,1.0227710778292916,0.26812399665625986,-0.42156663177864506,0.8729133762326543,0.6360180726947231,12.084143858855462,0.31537877438562495,0.2696222574078263,0.565482922415743,0.16489482017643067
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.2585773509507465,-0.4573295442445666,0.8503781733887483,0.5654070553825117,0.35120357083397913,-0.37929487144340734,0.9122719755138416,0.9259380953332517,0.29644605089232834,-0.4573295442445666,0.8820471475882412,0.6482110211838786,11.001130965844832,0.35071305717591816,0.2517529970594888,0.5833521827640805,0.16489482017643067
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.2726084706678149,-0.4815252250490004,0.8654526265945969,0.5661353891482508,0.36384114995170647,-0.4184999652787349,0.8905911659876032,0.8693935009274759,0.3100284833392086,-0.4815252250490004,0.8799515311886746,0.6438468167636698,11.115132323003845,0.3724503105527474,0.24903867903189322,0.5860665007916761,0.16489482017643067
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.17797077510372383,-0.3321934349809834,0.8008591292930483,0.5357444078144165,0.2093047932725296,-0.2470534372493679,0.8266515301601799,0.847204538430542,0.19308621984067886,-0.3321934349809834,0.8222293773246317,0.5812463447741891,15.04817914498982,0.23260820704655624,0.4247907713187062,0.3883736711151323,0.1868355575661615
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.20045977185292974,-0.35908284079493646,0.8051051335275208,0.5582549458758668,0.23830404716943554,-0.30953652552498556,0.8299589829795871,0.7698737548509434,0.2182302804029348,-0.35908284079493646,0.8254303490474063,0.6077435499836675,13.05315539470708,0.2677740022092449,0.3282062881700973,0.48473196109477495,0.1870617507351278
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.21857166216481794,-0.39542589674917983,0.8106393176500598,0.5527499942763202,0.2638465164305215,-0.3635702938605827,0.8327221732680983,0.7257097757598919,0.23913334842632983,-0.39542589674917983,0.8289343867115361,0.6047488300393563,12.141144537434968,0.29744736779085873,0.27278896177335443,0.5401492874915178,0.1870617507351278
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.23570678058888128,-0.42156663177864573,0.8250655656492073,0.5591210566035623,0.28066552950177437,-0.40514306250253374,0.8239072793659291,0.6927565975537816,0.25620825380399803,-0.42156663177864573,0.8332731999773643,0.6077526884018816,11.457136394480885,0.3213453171734726,0.24519339515946617,0.567744854105406,0.1870617507351278
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.26393287341965554,-0.4573295442445662,0.8568605248490773,0.5771174785036677,0.30419702167869134,-0.46334862133904775,0.8081891529867754,0.6565186722679384,0.28280134822284553,-0.4633486213390482,0.8428693599722327,0.6103424833887873,10.08912010857272,0.3572267894829767,0.22483600995249944,0.5881022393123728,0.1870617507351278
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.279846607922285,-0.48152522504900064,0.8752688179865397,0.5811670777866464,0.3140484804290029,-0.5009647715592795,0.7927146817567734,0.6268873546766778,0.2965329550969069,-0.5009647715592793,0.8438059845264594,0.5919237677610193,10.146120787152228,0.3791414238410567,0.22166930558697126,0.591268943677901,0.1870617507351278
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.1802903142392862,-0.332092676268928,0.8209423709988389,0.5428915695005796,0.22841734716750706,-0.20677497862928884,0.9108899232539696,1.104666283520789,0.2015809355427074,-0.332092676268928,0.8660734005854314,0.607002050775331,11.913141823116941,0.2277590494992694,0.47432707532232526,0.39515946618412123,0.1305134584935535
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.19923514923415042,-0.36037223949769326,0.8113453062144279,0.5528593143352423,0.2611199066364154,-0.23343416441092513,0.9078082653703747,1.118601929136447,0.225791279793919,-0.36037223949769326,0.8587942504081054,0.6265501474493134,10.032119429993214,0.2631804498011574,0.3833974213978738,0.48608912010857275,0.1305134584935535
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.21405294904809047,-0.3644010456401302,0.8068025203038633,0.5874103590237272,0.29030289714984625,-0.2594293806647192,0.9054769551637785,1.1190054742682645,0.2458677446602422,-0.3644010456401302,0.8547463873512744,0.6747174510115227,9.405111965618637,0.2934523865592258,0.32978964035286135,0.5396969011535852,0.1305134584935535
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.2298352956183929,-0.39252430161017837,0.8189221463135431,0.5855313790141984,0.30883444679520133,-0.2847599163236203,0.8890912328973463,1.0845432558851476,0.26269807376952303,-0.39252430161017837,0.8551984975663258,0.6692530187096858,9.00610721556209,0.31785489318402305,0.30468219859760237,0.5648043429088442,0.1305134584935535
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.2562437091626555,-0.43653018414010614,0.8506579782799494,0.5870011249449203,0.3373053528449532,-0.3334654918333565,0.8692021778366733,1.011515017612424,0.2899442134266923,-0.43653018414010614,0.8633265580197167,0.6642019818121753,7.8660936439719515,0.3537766564322889,0.28997964261479303,0.5795068988916535,0.1305134584935535
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.2733612689513756,-0.46141493171905723,0.8750392988722347,0.5924413150934129,0.3618669805622958,-0.37962902220375594,0.8737263212200471,0.9532121081303241,0.3098040213668787,-0.46141493171905723,0.8762388448234832,0.6714217509447868,7.809092965392445,0.3748501499529034,0.2874915177561638,0.5819950237502828,0.1305134584935535
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.16837936781542284,-0.3147393450465298,0.7692428464504114,0.5349803590349669,0.21405827846054049,-0.22542707585075283,0.8519905747900164,0.949567737826936,0.18873704743628417,-0.3147393450465298,0.8115752948918422,0.599661435428043,12.48314860891201,0.23059849635209295,0.46437457588780817,0.396516625197919,0.1391087989142728
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.18453221147542376,-0.355924192495664,0.7569715076462091,0.5184593106232075,0.24358857197967976,-0.2552713753544318,0.848929716623731,0.9542337899871028,0.2100101982260476,-0.355924192495664,0.8025702243489252,0.5900419321134122,10.431124180049762,0.26658088391271445,0.3684686722460982,0.49242252883962906,0.1391087989142728
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.19688889185075364,-0.4027378442454612,0.7498799392970638,0.4888760633350203,0.2710021375270941,-0.28427277757458247,0.8503816134354079,0.9533172322699572,0.22787158496761672,-0.4027378442454612,0.7983845661776796,0.5658062390301053,9.690115358516172,0.29739188643531017,0.3128251526803891,0.5480660484053381,0.1391087989142728
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.21014509922009195,-0.438677447845474,0.7580091262998219,0.47904240405382414,0.2884095061982088,-0.31243282914508885,0.8376896932159625,0.9231088390659358,0.24267290963163157,-0.438677447845474,0.798038528006233,0.5531921251559623,9.291110608459624,0.3224142712517551,0.286134358742366,0.5747568423433612,0.1391087989142728
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.23200668899614652,-0.49043273222292805,0.7807059978168713,0.47306526206877847,0.314104298989454,-0.366276939982461,0.8207527442676048,0.8575595804761685,0.26599409143784647,-0.49043273222292805,0.8028741548362349,0.5423661064223948,8.151097036869487,0.3597290391214719,0.2687174847319611,0.5921737163537661,0.1391087989142728
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.2467162723789882,-0.5207217174254415,0.7996308040311952,0.4737967788222963,0.3357564272125797,-0.41690348040309666,0.8245949181905511,0.8053576978727611,0.2832541471477166,-0.5207217174254415,0.8132460599474616,0.5439645355069597,8.09409635828998,0.382112635830855,0.26622935987333185,0.5946618412123954,0.1391087989142728
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.15304075296077668,-0.3841250449788596,0.7049910753301605,0.39841388881373074,0.1715266536614728,-0.26463989353070727,0.6778001870430984,0.6481511588182749,0.1633269064531253,-0.3841250449788596,0.7067461092949168,0.425192026888312,12.084143858855462,0.23600366758618535,0.44854105406016737,0.3974213978737842,0.1540375480660484
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.16425457105856278,-0.41840710777611123,0.6848135746828717,0.3925711777020171,0.19264993661462992,-0.31642832410254396,0.6777010990184575,0.6088264606559002,0.17842667214029118,-0.41840710777611123,0.6929785199067912,0.4264427368087803,10.032119429993214,0.2731170056793928,0.350825605066727,0.4951368468672246,0.1540375480660484
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.1714028570224133,-0.46075458244165635,0.6690898313705026,0.3720046713677936,0.21170888179701608,-0.36215022850805667,0.6806216023675528,0.5845885633406587,0.18998859971855686,-0.46075458244165635,0.6831275087313987,0.4123422901444814,8.83510517982357,0.30511101651734673,0.2926939606423886,0.553268491291563,0.1540375480660484
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.17914257502471953,-0.500887956828651,0.6671147216610275,0.3576499945396022,0.22293724646102397,-0.39629536483335537,0.6723937157745487,0.5625532525589101,0.1990333665072399,-0.500887956828651,0.6774926104222925,0.3973610540916386,8.379099751187514,0.331379260305813,0.26532458719746665,0.5806378647364849,0.1540375480660484
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.1900142042496824,-0.5607887205082539,0.668297015259236,0.33883385542681527,0.23721879996979012,-0.4387522156854595,0.6595561151206438,0.5406668991954487,0.21118956636906616,-0.5607887205082539,0.6702333875621775,0.3765938198215914,7.068084143858855,0.3713345291453093,0.2433838498077358,0.6025786021262158,0.1540375480660484
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.195738330607943,-0.5998622827801714,0.6691077792258454,0.3263054474783077,0.24766502365707566,-0.4560910632131413,0.6586456245988015,0.543016611446597,0.21865901346460048,-0.5998622827801714,0.6679459969247414,0.3645153558433201,6.954082786699842,0.3964933694113256,0.23976475910427505,0.6061976928296765,0.1540375480660484
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.18520679859188904,-0.3576230561689353,0.8497034526539932,0.517882713088835,0.22765666363580772,-0.2133771773660018,0.920359476837928,1.0669213382896736,0.20443326721354182,-0.3576230561689353,0.8878856960526114,0.5716445393749191,16.302194073738974,0.22373624359131186,0.4069215109703687,0.37729020583578377,0.21578828319384755
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.20712821009074678,-0.39687534314003536,0.8493127561028971,0.5218974009621522,0.25786009567819845,-0.22657774954102283,0.9216007665041462,1.1380645107498157,0.22964585317022923,-0.39687534314003536,0.8876795464784031,0.5786347202960399,13.851164894820176,0.2559365934962141,0.3300158335218276,0.4541958832843248,0.21578828319384755
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.2233386069752299,-0.4144157928283744,0.847987415120422,0.5389239764511654,0.28167992049589974,-0.23028615437777722,0.9145720150117093,1.2231734958490499,0.2486908406506827,-0.4144157928283744,0.8836524549958304,0.6000998150996509,12.825152680389051,0.282824082218143,0.28794390409409637,0.4962678127120561,0.21578828319384755
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.24170830201319182,-0.4171046150662415,0.8677036328497699,0.5794908358297725,0.2946245655740267,-0.25320979339614313,0.8921731040131553,1.16355912471794,0.26514240999740935,-0.4171046150662415,0.8865564692613654,0.6356736425831715,11.685139108798914,0.30365600940421417,0.27369373444921963,0.5105179823569328,0.21578828319384755
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.2692027980259011,-0.4249723798840984,0.9068764747675786,0.633459515885056,0.3106133094717045,-0.31168120591657533,0.858300994566964,0.996573754128901,0.28850971049365537,-0.4249723798840984,0.8939983696970996,0.6788904977126745,11.40013571590138,0.3316808187089424,0.2689436779009274,0.5152680389052251,0.21578828319384755
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.28520583937240485,-0.42248146552277366,0.9322134949411909,0.6750730212969094,0.3244107907351219,-0.3461562826810619,0.8534225782960873,0.9371801321139803,0.3037528644984382,-0.42248146552277366,0.9041552383852505,0.7189732314589894,11.343135037321872,0.346562318540474,0.2666817462112644,0.517529970594888,0.21578828319384755
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.17981144910279845,-0.34445594645121214,0.8239616171591673,0.5220158076970998,0.22310035715681376,-0.23986960269882218,0.8964627255129173,0.9300901600147155,0.19932896139358558,-0.34445594645121214,0.862781622909862,0.5786776609525538,16.530196788057,0.22587549580347988,0.38520696674960414,0.37729020583578377,0.23750282741461207
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.20155954093471995,-0.37841635508055704,0.8270618349941862,0.5326396130310279,0.25286758966232803,-0.25422176742154645,0.8999083269616261,0.994673242291747,0.22426938238045713,-0.37841635508055704,0.8656181658901928,0.5926524564000802,14.022166930558697,0.2580064239824651,0.3080750961320968,0.45442207645329113,0.23750282741461207
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.2177169512007795,-0.3955797816834298,0.8281393403333588,0.5503743145675014,0.2758097428312076,-0.2597286473227971,0.8937796793757615,1.06191498579063,0.24295981383432208,-0.3955797816834298,0.8634191381832116,0.614186632088177,12.939154037548066,0.2847521820610528,0.26577697353539925,0.4967201990499887,0.23750282741461207
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.2360573891080766,-0.40124021503311935,0.8492443957785433,0.5883193664637825,0.2884115750622309,-0.299628115714239,0.8730981260306746,0.962565126355814,0.25926745838797616,-0.40124021503311935,0.867817264061869,0.6461651865244255,11.799140465957928,0.30548638895838165,0.2515268038905225,0.5109703686948655,0.23750282741461207
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.2635393717372305,-0.41554437634982144,0.8897506599711039,0.6342027151280055,0.30406214536844933,-0.35446511411305137,0.8418264002767978,0.8578055590301991,0.28250168875102366,-0.41554437634982144,0.8771294985012892,0.6798351868759325,11.514137073060393,0.3333633389745385,0.24677674734223026,0.5157204252431576,0.23750282741461207
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.27949342144328404,-0.41301262160348085,0.9155152423612125,0.6767188381754009,0.31773941854027443,-0.386797319678848,0.8382320883707819,0.8214623069365855,0.2976691357100447,-0.41301262160348085,0.8881292776938912,0.7207264866491818,11.457136394480885,0.34817398272735706,0.2445148156525673,0.5179823569328206,0.23750282741461207
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.18642524913983416,-0.34709097403118017,0.8421741271794398,0.5371077414507675,0.19563691304581776,-0.24833845129726673,0.7753816440269986,0.7877834142230192,0.19335784069185835,-0.34709097403118017,0.8291843327658229,0.5570811549668487,15.390183216466863,0.23019745546495304,0.3589685591495137,0.37751639900475004,0.26351504184573626
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.20878840108214036,-0.38303135378026254,0.8442613335609841,0.5450948049592779,0.2212916080676679,-0.30435207927998464,0.7830475528881263,0.72709083700425,0.21720303578457667,-0.38303135378026254,0.8321448936123254,0.5670633321291544,12.882153358968559,0.26299340045721215,0.28161049536304006,0.4546482696222574,0.26374123501470254
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.22487166268780845,-0.40068065507747863,0.8431304190481765,0.5612241565401394,0.24023439596890062,-0.35309453112234335,0.7801146881207248,0.6803684985017853,0.2344053076535053,-0.40068065507747863,0.8287687422873463,0.5850177808264263,11.685139108798914,0.29023400919480324,0.23863379325944356,0.4976249717258539,0.26374123501470254
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.24285459626985095,-0.40314005558318433,0.8615361304155421,0.6024075080272943,0.2501691913062336,-0.38999378387838024,0.7644506644912418,0.6414696891277862,0.249442880115476,-0.40314005558318433,0.8321395754706575,0.6187499273785403,10.545125537208776,0.3113661263665006,0.22438362361456685,0.5118751413707306,0.26374123501470254
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.2699936806094554,-0.415544376349823,0.898516435122046,0.6497348922902115,0.2637511094128857,-0.44188122419648057,0.7450676617885459,0.5968823633375514,0.27158276814148574,-0.44188122419648046,0.841985775377037,0.6146058109514237,10.203121465731735,0.3396745850000277,0.219181180728342,0.5170775842569555,0.26374123501470254
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.28829549023364254,-0.41301262160348007,0.9287275119708844,0.6980307020990405,0.2756049825368576,-0.47375800278118696,0.7460516816679021,0.5817421150015916,0.28751179239876445,-0.4737580027811862,0.8564682031890278,0.6068747983378279,10.146120787152228,0.35448245238416004,0.21691924903867904,0.5193395159466184,0.26374123501470254
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.19778254329355627,-0.3252888632886446,0.8888466511480555,0.6080212562274356,0.2384524649756734,-0.19910008979106975,0.9559341865947771,1.1976512176659437,0.21639440431925494,-0.3252888632886446,0.9254384940309709,0.6652376663975664,12.939154037548066,0.2258655347153785,0.42954082786699843,0.3793259443564804,0.19113322777652114
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.21883714516123587,-0.36756734202819297,0.8777055741698631,0.595366127887528,0.2758678252604241,-0.2030210373764193,0.9709341445908402,1.3588139870891325,0.24369258746596723,-0.36756734202819297,0.9235871236217051,0.6629875932973274,10.602126215788283,0.2592132562823233,0.3449445826736033,0.4639221895498756,0.19113322777652114
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,voltarget,0.35,1.0,0.0,1.0,1.0,0.23486342640826607,-0.3851723805981314,0.8711654258884868,0.6097618579077461,0.3080726897429702,-0.21403578536533363,0.97697649027512,1.4393513178982045,0.26565232396655203,-0.3851723805981314,0.9214727883183391,0.689697229988356,9.74711603709568,0.28724445469781223,0.29767021035964714,0.5111965618638317,0.19113322777652114
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,voltarget,0.4,1.0,0.0,1.0,1.0,0.25387833601566934,-0.38212950324675676,0.8890532448307417,0.6643777406837117,0.32991364653603283,-0.24240636179713138,0.9672104966082015,1.3609941756072221,0.28575564447816015,-0.38212950324675676,0.92856609563727,0.7477979115724963,8.43610042976702,0.30916628389851714,0.2829676543768378,0.525899117846641,0.19113322777652114
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,voltarget,0.5,1.0,0.0,1.0,1.0,0.2858081727668804,-0.37416608887038794,0.9324902239210708,0.763853757110215,0.3683482272774654,-0.2834696933077213,0.964608715982159,1.299427190890576,0.32014694233145713,-0.37416608887038794,0.9521819239322149,0.8556278932117678,8.208097715448993,0.3397627986069337,0.2764080524768152,0.5324587197466637,0.19113322777652114
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,voltarget,0.6,1.0,0.0,1.0,1.0,0.30576394902433646,-0.36487871362152646,0.9612269104180162,0.8379879055961941,0.404287102574838,-0.2971571682311588,0.9891288265823905,1.360516069598371,0.345921618820495,-0.36487871362152646,0.9773933828350414,0.9480454899304023,8.09409635828998,0.35688378975744706,0.27437231395611855,0.5344944582673603,0.19113322777652114
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,,voltarget,0.25,1.0,0.0,1.0,1.0,0.18836716677023535,-0.32362045026856123,0.8479389754813792,0.5820620007601993,0.23128907705199175,-0.218635920476272,0.9221156316494635,1.0578731827238468,0.20777652670086577,-0.32362045026856123,0.8870937913901107,0.6420376911546823,13.452160144763628,0.22820060686137286,0.40873105632209905,0.379778330694413,0.2114906129834879
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,,voltarget,0.3,1.0,0.0,1.0,1.0,0.20840195664679007,-0.3632702993818998,0.8396718826368051,0.5736828939811033,0.267219547624177,-0.22465856602462353,0.9376618493407939,1.1894474016846017,0.233873362761587,-0.3632702993818998,0.8873144083852097,0.6437998458985493,11.058131644424337,0.26155250994382423,0.32345623162180503,0.4650531553947071,0.2114906129834879
