kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,abs_vol_max,vix_max,require_slope,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_thr,er_n,er_min,er_cash,rsi_n,rsi_max,macd_pos,sizing,target_vol,max_leverage,min_weight,tecl_w,xlk_w,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,75.0,True,fixed,,1.0,0.0,0.85,1.0,0.16556089582126599,-0.27307183619943753,0.8934973847858282,0.6062906307933891,0.3121280055069635,-0.20346551845260408,1.1177159109983121,1.5340584875548415,0.2215639139447816,-0.27307183619943753,0.9944584194180711,0.8113759259411973,10.602126215788283,0.21120541161344714,0.27437231395611855,0.1945261253110156,0.5311015607328659
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,75.0,True,fixed,,1.0,0.0,1.0,1.0,0.17557865601044575,-0.29480602576639725,0.8658444647348361,0.5955734980450276,0.3421087253692079,-0.2035923580994613,1.1180856757398565,1.6803613287001518,0.23910317184864782,-0.29480602576639725,0.9799198125785785,0.8110525259009187,10.602126215788283,0.23415438126308008,0.27437231395611855,0.1945261253110156,0.5311015607328659
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,85.0,False,fixed,,1.0,0.0,0.85,1.0,0.184364097468249,-0.31792163978128474,0.7911706068303395,0.5799042103427842,0.3280730017676947,-0.27641257234473793,1.009934187357523,1.1868960915371338,0.2394503766826006,-0.31792163978128474,0.8883800809681659,0.7531741999296786,10.08912010857272,0.2683616711318559,0.27437231395611855,0.35308753675638993,0.3725401492874915
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,85.0,False,fixed,,1.0,0.0,1.0,1.0,0.19743364704553223,-0.34975248223014943,0.7607339139627888,0.5644953419247328,0.360584781204788,-0.3443101911052251,0.9970080315450511,1.0472672332100363,0.2599006827664738,-0.34975248223014943,0.8653893259966456,0.7430988941357964,10.08912010857272,0.3076725808063866,0.27437231395611855,0.35308753675638993,0.3725401492874915
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,85.0,True,fixed,,1.0,0.0,0.85,1.0,0.16841246678660426,-0.2730718361994371,0.8762464056803839,0.616733197866677,0.2858741888518377,-0.27580103521891386,0.9663959328920999,1.036523262593733,0.21422355986923458,-0.27580103521891397,0.9159441779896217,0.7767322544645165,11.40013571590138,0.2264785363463709,0.27437231395611855,0.23094322551458946,0.494684460529292
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,85.0,True,fixed,,1.0,0.0,1.0,1.0,0.17939300434165495,-0.2948060257663969,0.8485738529789664,0.6085119999677524,0.3067202517114471,-0.31639288334518023,0.9447922651883328,0.969428415925587,0.22927541788291728,-0.31639288334518034,0.8915771286510753,0.7246541561201327,11.40013571590138,0.2540498491622232,0.27437231395611855,0.23094322551458946,0.494684460529292
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,0.15,14,,False,fixed,,1.0,0.0,0.85,1.0,0.15899309087090652,-0.312430963588886,0.6787856380251646,0.5088903130616671,0.4496468147661681,-0.27306537400193953,1.2390545722401047,1.6466636109013746,0.26346781043361833,-0.312430963588886,0.91893871269941,0.8432832885933287,9.063107894141597,0.28549070106659313,0.404885772449672,0.42456457814973986,0.17054964940058812
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,0.15,14,,False,fixed,,1.0,0.0,1.0,1.0,0.17211199939652788,-0.36140950540962324,0.6602416243962281,0.47622432952186833,0.5114134766156,-0.3166477716339211,1.228035308709279,1.615086295970682,0.29299216751922885,-0.36140950540962324,0.9034417335630738,0.810693031405331,9.063107894141597,0.3320488597523431,0.404885772449672,0.42456457814973986,0.17054964940058812
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,0.15,14,,True,fixed,,1.0,0.0,0.85,1.0,0.15008366803566386,-0.28911262014796557,0.7012813704732203,0.5191183558810135,0.3807050964772676,-0.2730653740019394,1.1828008080106254,1.394190302848737,0.2346779998496955,-0.28911262014796557,0.909831072162439,0.8117182837940078,10.944130287265324,0.2535238121293548,0.40239764759104274,0.3250395838045691,0.27256276860438816
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,0.15,14,,True,fixed,,1.0,0.0,1.0,1.0,0.16205884730529085,-0.33305877391510286,0.6803951396023497,0.486577325077765,0.4244654492182285,-0.3166477716339211,1.1651313075438623,1.340497193547145,0.2578613118278179,-0.33305877391510286,0.890328462696561,0.7742216450167655,10.944130287265324,0.2918673901949095,0.40239764759104274,0.3250395838045691,0.27256276860438816
