kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,abs_vol_max,vix_max,require_slope,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_n,crash_mom_thr,crash_below_n,crash_vol_min,crash_dd_n,crash_dd,crash_vix_min,crash_slope_n,crash_confirm,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_TECS,pct_XLK
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,,25.0,100.0,1,0.2534186240392926,-0.45967220843436096,0.7803707808536837,0.5513029053952031,0.16975700512065428,-0.5168603306824404,0.5213903801786317,0.32843883549065245,0.2252430830209995,-0.5168603306824395,0.6608213974303517,0.43579100513207986,10.716127572947297,0.43680506416992637,0.2264193621352635,0.5363040036190907,0.02578602126215788,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,,25.0,100.0,3,0.2653555730694377,-0.4902159162297143,0.8234461221534015,0.5413034629930142,0.20797092176744325,-0.5762937109108344,0.5857884068288567,0.3608766117519215,0.24743948874064325,-0.5762937109108341,0.7129369637334938,0.4293635069339284,9.405111965618637,0.41968232428011415,0.2338837367111513,0.5363040036190907,0.018321646686270076,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,,25.0,100.0,5,0.2994322752403631,-0.39036147253995745,0.9086579500133264,0.7670641093037509,0.28437178373647654,-0.4125460701240923,0.7143722019534091,0.6893091567953576,0.29778833216511846,-0.4125460701240925,0.8221003873617234,0.7218304905329597,9.291110608459624,0.4002788858081036,0.23772902058357837,0.5363040036190907,0.014476362813843022,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,,35.0,,1,0.20774183404505742,-0.5787273054463222,0.6932568229065494,0.3589632493404543,0.10525016297512257,-0.6120330622253246,0.4218652198059546,0.17196810020758965,0.1719719718784083,-0.6120330622253246,0.5607031135106786,0.2809847743406638,10.08912010857272,0.43921332326824,0.24112191811807285,0.5363040036190907,0.011083465279348564,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,,35.0,,3,0.256622510204106,-0.5928072141218066,0.8207135751700417,0.432893703198721,0.2171815745825838,-0.5494788023810745,0.6016246090600774,0.3952501418461709,0.2455746910486003,-0.5928072141218066,0.7137667457996534,0.4142572580065482,8.949106536982583,0.4143786551829746,0.24632436100429767,0.5363040036190907,0.005881022393123728,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,,35.0,,5,0.29313263191632477,-0.4421784566571706,0.9099083361234485,0.6629283437560055,0.29672934306843346,-0.5252690618911999,0.743769693714613,0.5649092333747531,0.29848611280202353,-0.5252690618912002,0.8350727734403792,0.568253747379185,8.721103822664555,0.3912527861620109,0.24813390635602806,0.5363040036190907,0.00407147704139335,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,,35.0,100.0,1,0.223180110599555,-0.5787273054463229,0.7309091852388239,0.3856395032673208,0.18175101212857325,-0.5710732572239876,0.5465155022659395,0.31826216659500567,0.21126305083341745,-0.5787273054463229,0.6513364935873849,0.36504766380512893,9.405111965618637,0.4062439955217334,0.24519339515946617,0.5363040036190907,0.007011988237955214,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,,35.0,100.0,3,0.25660353248353074,-0.5928072141218067,0.8206705035624703,0.432861689889633,0.24353864570635353,-0.5494788023810743,0.6585739368603846,0.4432175447915727,0.25557996802438443,-0.5928072141218067,0.7495261596310809,0.4311350502085308,8.83510517982357,0.394042072957,0.24881248586292695,0.5363040036190907,0.0033928975344944584,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,,35.0,100.0,5,0.29313263191632477,-0.4421784566571706,0.9099083361234485,0.6629283437560055,0.35832337851055085,-0.3219772104790777,0.8677787925742119,1.1128842876096505,0.3212128066576121,-0.4421784566571706,0.8942330448087659,0.7264325111764875,8.721103822664555,0.37863908875329144,0.25039583804569104,0.5363040036190907,0.0018095453517303778,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,,,1,0.14825947800423767,-0.6313430986245989,0.5454892511830287,0.2348318661077086,0.0761894500760778,-0.6120330622253246,0.3886237438194488,0.12448584035485992,0.12423618209121656,-0.6313430986245989,0.4649318242865466,0.19678077159926044,13.167156751866093,0.47167437586681576,0.21397873784211716,0.5363040036190907,0.03822664555530423,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,,,3,0.21273684542852545,-0.5701015094115273,0.7083897128049226,0.3731560817092339,0.14344575658427638,-0.6598197162187369,0.48195098181310114,0.21740144020904442,0.19002569396558777,-0.6598197162187371,0.5936079792617024,0.28799638642897457,10.65912689436779,0.43934200686025005,0.22958606650079166,0.5363040036190907,0.022619316896629722,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,,,5,0.2761496739685996,-0.40986089530271863,0.8612696615128737,0.6737643847789835,0.21397293581593768,-0.5252690618911999,0.5912670266525576,0.40735872591761046,0.2564176355851948,-0.5252690618912002,0.7337725282930585,0.4881643603032288,9.405111965618637,0.4113828764629291,0.2368242479077132,0.5363040036190907,0.01538113548970821,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,,100.0,1,0.2072020414571496,-0.555236483072321,0.6830689941097126,0.3731780021201543,0.1774650595444227,-0.517657092581103,0.533873298028797,0.342823583580319,0.19970135332116867,-0.555236483072321,0.6126796839943741,0.35966900484663766,11.685139108798914,0.43706293985461986,0.22257407826283646,0.5363040036190907,0.029631305134584937,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,,100.0,3,0.2467154793364752,-0.5701015094115274,0.7896246886150761,0.43275710599528305,0.18964269174854986,-0.6167253713372638,0.5551794358537546,0.30749941637286954,0.2288573074845619,-0.6167253713372638,0.6785200843327565,0.3710846320272569,10.08912010857272,0.4175328414432641,0.23365754354218501,0.5363040036190907,0.01854783985523637,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,,100.0,5,0.28956754093020476,-0.40986089530271974,0.893445009296111,0.7065019967721796,0.2716360807382874,-0.4125460701240923,0.6925701927231005,0.6584381731150178,0.28680739399050603,-0.41254607012409183,0.8026860959515263,0.6952130071296905,9.291110608459624,0.39855418909429,0.23931237276634246,0.5363040036190907,0.01289301063107894,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,25.0,,1,0.15386922614419096,-0.6033703073337182,0.5629425042587931,0.2550162384094373,0.06914437745652946,-0.6120330622253246,0.3762627044742382,0.1129749056450049,0.12490602356488667,-0.6120330622253245,0.4663091097899027,0.2040837844784627,12.027143180275955,0.4655494309873816,0.22234788509387016,0.5363040036190907,0.029857498303551232,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,25.0,,3,0.23090169757981527,-0.5701015094115273,0.7582135920941505,0.4050185690933491,0.16106225352589232,-0.6239340804655984,0.5096039966354455,0.25813985574518195,0.20804082828959802,-0.6239340804655986,0.6299063816646768,0.3334339873442265,9.861117394254693,0.43457597704175527,0.2338837367111513,0.5363040036190907,0.018321646686270076,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,25.0,,5,0.2826033710129241,-0.40986089530271863,0.8841472128988893,0.6895104515989418,0.22613113028098897,-0.5252690618911999,0.6115769569610159,0.43050532895811017,0.26509710487153026,-0.5252690618912002,0.7533815843843575,0.504688214297381,9.291110608459624,0.40797635662302917,0.23908617959737616,0.5363040036190907,0.013119203800045238,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,25.0,100.0,1,0.19878711639915614,-0.555236483072321,0.6707973084531594,0.3580224327104665,0.16975700512065428,-0.5168603306824404,0.5213903801786317,0.32843883549065245,0.19152900855325727,-0.555236483072321,0.5994272894055287,0.3449503308814636,10.887129608685818,0.4311548609460769,0.22981225966975796,0.5363040036190907,0.022393123727663423,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,25.0,100.0,3,0.25696124824668765,-0.5701015094115274,0.8216624600047356,0.4507289386269636,0.20797092176744325,-0.5762937109108344,0.5857884068288567,0.3608766117519215,0.24225174911185587,-0.5762937109108343,0.7077700953747891,0.42036160472578493,9.405111965618637,0.4128600549092173,0.23772902058357837,0.5363040036190907,0.014476362813843022,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,25.0,100.0,5,0.29608909431624064,-0.40986089530271974,0.9170074412127661,0.7224136230355711,0.28437178373647654,-0.4125460701240923,0.7143722019534091,0.6893091567953576,0.2956967990237036,-0.41254607012409183,0.8237565079107115,0.7167606733831192,9.17710925130061,0.3950360604126784,0.24157430445600542,0.5363040036190907,0.01063107894141597,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,35.0,,1,0.2137229254217654,-0.5552364830723205,0.7072335428250379,0.3849223383866287,0.10525016297512257,-0.6120330622253246,0.4218652198059546,0.17196810020758965,0.1756024829659779,-0.6120330622253247,0.5678006446426912,0.2869166615403017,10.08912010857272,0.4390251440585641,0.24134811128703912,0.5363040036190907,0.010857272110382267,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,35.0,,3,0.26284567300901207,-0.5701015094115274,0.8354584449190264,0.46105065268170886,0.2171815745825838,-0.5494788023810745,0.6016246090600774,0.3952501418461709,0.24943320715201844,-0.5701015094115274,0.7213812290469241,0.437524200575244,8.949106536982583,0.4141777644218412,0.24655055417326396,0.5363040036190907,0.005654829224157431,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,35.0,,5,0.2997799695019059,-0.40986089530271974,0.9255288986282578,0.7314188129133202,0.29672934306843346,-0.5252690618911999,0.743769693714613,0.5649092333747531,0.30266125203841154,-0.5252690618911999,0.8435366462118835,0.5762023199095293,8.607102465505541,0.3910308263651379,0.24836009952499435,0.5363040036190907,0.0038452838724270526,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,35.0,100.0,1,0.2292376568444876,-0.5552364830723209,0.7450340920299037,0.4128649032139137,0.18175101212857325,-0.5710732572239876,0.5465155022659395,0.31826216659500567,0.2150152770312559,-0.5710732572239872,0.6590775747717672,0.37651084919727257,9.405111965618637,0.4060399971943579,0.24541958832843247,0.5363040036190907,0.006785795068988917,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,35.0,100.0,3,0.2628266013052043,-0.5701015094115274,0.8354153357304408,0.4610171995097861,0.24353864570635353,-0.5494788023810743,0.6585739368603846,0.4432175447915727,0.2594694782725997,-0.5701015094115274,0.7575717533735257,0.45512855866743873,8.83510517982357,0.3938308214667391,0.24903867903189322,0.5363040036190907,0.003166704365528161,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.1,35.0,100.0,5,0.2997799695019059,-0.40986089530271974,0.9255288986282578,0.7314188129133202,0.35832337851055085,-0.3219772104790777,0.8677787925742119,1.1128842876096505,0.3254610210777038,-0.40986089530271974,0.9030320842565114,0.7940767826540784,8.607102465505541,0.3784093412463387,0.2506220312146573,0.5363040036190907,0.0015833521827640805,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,,,1,0.2831186866057216,-0.36017470140409413,0.8805445611580468,0.7860593359334243,-0.009959361178431658,-0.7937943954892575,0.21554461048667195,-0.01254652493772418,0.16816461841873886,-0.7937943954892575,0.5588959051154531,0.21184908759035787,9.975118751413707,0.4254529246276216,0.24112191811807285,0.5363040036190907,0.011083465279348564,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,,,3,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.1281476467878624,-0.588301892144073,0.4524929667013221,0.21782633797220474,0.2452266778284624,-0.5883018921440724,0.7216263729038352,0.4168381592905154,9.17710925130061,0.40417524614500555,0.24609816783533137,0.5363040036190907,0.006107215562090025,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,,,5,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.22296520895214633,-0.47537936392103164,0.6191832240996548,0.4690258473003143,0.283372796446133,-0.47537936392103164,0.8117600772593179,0.5960982279685281,8.721103822664555,0.3844090568492454,0.24858629269396065,0.5363040036190907,0.0036190907034607555,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,,100.0,1,0.2831186866057216,-0.36017470140409413,0.8805445611580468,0.7860593359334243,0.14299230963192433,-0.5725126887596206,0.47604318049200217,0.24976269074791133,0.23262680664030122,-0.5725126887596206,0.6938327112340892,0.40632602771529774,9.74711603709568,0.4064854398066287,0.2431576566387695,0.5363040036190907,0.009047726758651889,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,,100.0,3,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.20345277064872214,-0.588301892144073,0.5848323011725002,0.34583055632752796,0.27567821038240536,-0.5883018921440728,0.7889443516878404,0.46859990434110804,9.063107894141597,0.3947331624791167,0.24745532684912916,0.5363040036190907,0.004750056548292241,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,,100.0,5,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.327525621762196,-0.4656948078452453,0.8157959414155905,0.7033052897403911,0.3233488531092865,-0.46569480784524464,0.9017301733617876,0.6943363929810847,8.607102465505541,0.37566516545368284,0.24949106536982582,0.5363040036190907,0.0027143180275955667,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,25.0,,1,0.2831186866057216,-0.36017470140409413,0.8805445611580468,0.7860593359334243,-0.009959361178431658,-0.7937943954892575,0.21554461048667195,-0.01254652493772418,0.16816461841873886,-0.7937943954892575,0.5588959051154531,0.21184908759035787,9.975118751413707,0.4254529246276216,0.24112191811807285,0.5363040036190907,0.011083465279348564,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,25.0,,3,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.1281476467878624,-0.588301892144073,0.4524929667013221,0.21782633797220474,0.2452266778284624,-0.5883018921440724,0.7216263729038352,0.4168381592905154,9.17710925130061,0.40417524614500555,0.24609816783533137,0.5363040036190907,0.006107215562090025,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,25.0,,5,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.22296520895214633,-0.47537936392103164,0.6191832240996548,0.4690258473003143,0.283372796446133,-0.47537936392103164,0.8117600772593179,0.5960982279685281,8.721103822664555,0.3844090568492454,0.24858629269396065,0.5363040036190907,0.0036190907034607555,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,25.0,100.0,1,0.2831186866057216,-0.36017470140409413,0.8805445611580468,0.7860593359334243,0.14299230963192433,-0.5725126887596206,0.47604318049200217,0.24976269074791133,0.23262680664030122,-0.5725126887596206,0.6938327112340892,0.40632602771529774,9.74711603709568,0.4064854398066287,0.2431576566387695,0.5363040036190907,0.009047726758651889,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,25.0,100.0,3,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.20345277064872214,-0.588301892144073,0.5848323011725002,0.34583055632752796,0.27567821038240536,-0.5883018921440728,0.7889443516878404,0.46859990434110804,9.063107894141597,0.3947331624791167,0.24745532684912916,0.5363040036190907,0.004750056548292241,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,25.0,100.0,5,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.327525621762196,-0.4656948078452453,0.8157959414155905,0.7033052897403911,0.3233488531092865,-0.46569480784524464,0.9017301733617876,0.6943363929810847,8.607102465505541,0.37566516545368284,0.24949106536982582,0.5363040036190907,0.0027143180275955667,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,35.0,,1,0.29132650882341227,-0.3484210901816275,0.903557416242945,0.8361333944266907,0.04097357144287539,-0.7937943954892575,0.30210067152515346,0.051617360459721075,0.1950438915953665,-0.7937943954892575,0.6174178021841822,0.24571084490354791,9.17710925130061,0.4145717315433929,0.24790771318706176,0.5363040036190907,0.004297670210359647,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,35.0,,3,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.16843393593642753,-0.5721111045981702,0.5252129371764321,0.2944077375577762,0.26167049237783635,-0.5721111045981697,0.7604258191577629,0.45737705539140744,8.721103822664555,0.39709761356902384,0.2501696448767247,0.5363040036190907,0.002035738520696675,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,35.0,,5,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.2889639135688631,-0.47537936392103164,0.7444849192242047,0.6078596075046807,0.3088433017420018,-0.47537936392103164,0.8692718785025639,0.6496775526699257,8.493101108346528,0.37935661742088006,0.2513006107215562,0.5363040036190907,0.0009047726758651889,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,35.0,100.0,1,0.29132650882341227,-0.3484210901816275,0.903557416242945,0.8361333944266907,0.20179388606261384,-0.5322262065189336,0.5836907721986011,0.3791506009868666,0.26098934402425966,-0.5322262065189335,0.7598903116381045,0.4903729670346009,8.949106536982583,0.39507411585315527,0.24994345170775842,0.5363040036190907,0.002261931689662972,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,35.0,100.0,3,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.24642821489401978,-0.5494788023810742,0.6665189876597758,0.44847629030667696,0.29252415200067117,-0.5494788023810746,0.8302908693338085,0.5323665821739921,8.607102465505541,0.3874810175114785,0.2515268038905225,0.5363040036190907,0.0006785795068988917,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.03,200.0,0.85,120,-0.2,35.0,100.0,5,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.39916704765106203,-0.32197721047907757,0.9541386526424096,1.2397369585789375,0.3496127446805748,-0.3484210901816275,0.9621482487803663,1.0034201560483211,8.379099751187514,0.3704884371072979,0.2522053833974214,0.5363040036190907,,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,,,1,0.01107415231439357,-0.6881230401056275,0.22682612543908526,0.016093273541158682,-0.17083232670717363,-0.7789191423687217,-0.0028237745645837012,-0.21931971807454398,-0.05828720695411982,-0.8352016225989415,0.12025701450509384,-0.06978818692035632,18.240217145442205,0.5098484235461236,0.1875141370730604,0.5324587197466637,0.07690567744854106,0.2031214657317349
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,,,3,0.09236814957907624,-0.6777073617787653,0.4143785218016108,0.13629503645443566,-0.04324188572890908,-0.7748745989051313,0.1872310854767394,-0.05580501127538345,0.0427690854926468,-0.7748745989051317,0.30546906852669964,0.055194847725138864,12.996154716127572,0.4700100221691643,0.21397873784211716,0.5351730377742592,0.04229812259669758,0.20855010178692604
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,,,5,0.1755487215862046,-0.5928072141218057,0.6171750257596371,0.2961312166996236,0.0811434436179359,-0.6057606196734597,0.3724608170957984,0.13395298568876424,0.14285188640818203,-0.6057606196734595,0.4993985520974749,0.23582233933461633,10.83012893010631,0.4398860940962695,0.227550327980095,0.5363040036190907,0.025559828093191586,0.2105858403076227
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,,100.0,1,0.16467520073460884,-0.5009816840037256,0.5771204006312167,0.328705032524471,0.12413345198621872,-0.5783594638792364,0.44696400954644433,0.21463027708341995,0.15290866858584518,-0.5783594638792363,0.520221689710969,0.26438344686233595,13.338158787604614,0.448036073846821,0.21691924903867904,0.5363040036190907,0.035286134358742366,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,,100.0,3,0.20365619533349832,-0.5141201708974875,0.6781787979471816,0.3961256664526126,0.12787889200043212,-0.696691121388846,0.4488928395993235,0.1835517750613887,0.17838394988981965,-0.696691121388846,0.5776628641778638,0.25604452879234807,10.545125537208776,0.4204224235276674,0.23343135037321872,0.5363040036190907,0.01877403302420267,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,,100.0,5,0.24202531669238891,-0.5313625276274883,0.7791072437207808,0.4554805883151414,0.20704278957175903,-0.5134783857067419,0.5866728035895302,0.4032161729393717,0.23263481500965488,-0.5313625276274883,0.6984831222850832,0.4378080931833107,9.861117394254693,0.3946511932041225,0.24134811128703912,0.5363040036190907,0.010857272110382267,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,25.0,,1,0.06338819297614773,-0.6363007537453191,0.34641632508578607,0.09961986152466354,-0.02443256532765925,-0.6462235728645132,0.23702857917434814,-0.037808223583298106,0.03285267468036723,-0.6462235728645126,0.2933612886614307,0.05083793915895286,14.649174394933272,0.48998500653339155,0.20855010178692604,0.5351730377742592,0.04772675865188871,0.20855010178692604
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,25.0,,3,0.16219436130724096,-0.5787273054463224,0.5830195055863102,0.28026042625058867,0.039455825285164,-0.6887657707319421,0.32349702127564817,0.057284823029510934,0.11814508734385609,-0.6887657707319419,0.4537784367299994,0.17153158935047677,11.229133680162859,0.45840848116073313,0.2261931689662972,0.5363040036190907,0.026464600769056774,0.2110382266455553
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,25.0,,5,0.21673943092248527,-0.5928072141218061,0.7167146847441958,0.3656153733614164,0.1522642109476373,-0.6057606196734597,0.4889129020479149,0.2513603657988144,0.19591360937644486,-0.6057606196734595,0.6058013347323122,0.3234175398890304,10.08912010857272,0.4316003290203057,0.2361456684008143,0.5363040036190907,0.0160597149966071,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,25.0,100.0,1,0.17870863273593196,-0.5009816840037254,0.6109468508859056,0.35671689892479785,0.11418692815919207,-0.5957629447723629,0.42901502167311223,0.19166503919242936,0.1577332045690869,-0.5957629447723625,0.5307822956544249,0.264758333751952,12.198145216014476,0.44225407528626787,0.22483600995249944,0.5363040036190907,0.027369373444921963,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,25.0,100.0,3,0.21285526566917423,-0.5141201708974875,0.7036505290454121,0.41401850718597133,0.1603597912722321,-0.6493383381191177,0.5064050375771485,0.24695876072361977,0.19665034585918084,-0.6493383381191175,0.6165701119296958,0.3028472743944259,10.08912010857272,0.4154967726243764,0.23727663424564577,0.5363040036190907,0.014928749151775616,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,25.0,100.0,5,0.2484874084604547,-0.5313625276274883,0.7940109822974108,0.4676419497813305,0.2526366408684355,-0.46628609581594016,0.6701735279792276,0.5418060781468386,0.2539093763502407,-0.5313625276274883,0.7433243618050711,0.4778458456299799,9.519113322777653,0.39295222106157485,0.2436100429767021,0.5363040036190907,0.008595340420719294,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,20,-0.06,,,120,,35.0,,1,0.13231135834192953,-0.6221825256951395,0.5114903154287813,0.21265682155586638,0.1058834975911842,-0.6117172449667856,0.42577813468251374,0.17309222269340038,0.1258336085651759,-0.6221825256951395,0.4691369219364919,0.20224548804964756,10.716127572947297,0.4523820341646093,0.2370504410766795,0.5360778104501244,0.01538113548970821,0.2114906129834879
