kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,confirm,crash_mom_n,crash_mom_thr,crash_vol_min,crash_dd_n,crash_dd,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK
hier,100,0.0,20,0.93,20,0.0,20,,3,20,-99.0,,60,,0.3373829072449639,-0.4766950160772986,0.9563502960714284,0.7077542157274317,0.34675551870514587,-0.5710911175578797,0.7950558528560973,0.6071807248341635,0.3450332335740336,-0.5710911175578801,0.8824825355759686,0.6041649449031475,9.405111965618637,0.42523690313772666,0.2189549875593757,0.6283646233883736,0.15268038905225062
hier,100,0.0,20,0.93,20,0.0,20,,5,20,-99.0,,60,,0.22703077392398652,-0.6123768692700571,0.7168485999266773,0.3707370172139313,0.09833498273362373,-0.6866302338960146,0.4058251314710813,0.1432138840954619,0.18088198088368768,-0.6866302338960144,0.5695390324460446,0.2634343376599421,6.840081429540827,0.4562817948792534,0.23252657769735355,0.6444243383849808,0.12304908391766568
hier,100,0.0,20,0.93,60,0.0,20,0.5,1,20,-99.0,,60,,0.21754016874194182,-0.3813488318786341,0.8002537665388503,0.5704492856849104,0.190350057843792,-0.4687998200337554,0.5707164022016546,0.40603696867905376,0.2110417258148065,-0.46879982003375575,0.6990501991582363,0.45017450262589803,23.769282967654377,0.33899384629659335,0.22393123727663425,0.4401719068084144,0.3358968559149514
hier,100,0.0,20,0.93,60,0.0,20,0.5,3,20,-99.0,,60,,0.2997130293152983,-0.3333567442906129,0.9888928486883268,0.8990759432603986,0.32640495851758233,-0.48425672191063285,0.8241684042422467,0.6740328915409846,0.3136864015709915,-0.4842567219106336,0.9144001618521451,0.6477688122393895,9.405111965618637,0.3534645118253567,0.2182764080524768,0.44944582673603256,0.3322777652114906
hier,100,0.0,20,0.93,60,0.0,20,0.5,5,20,-99.0,,60,,0.25057982158446857,-0.38271721709091544,0.8509672182514842,0.6547388264608506,0.3164155214351241,-0.42014255715991744,0.811787468574288,0.7531146655888228,0.27875002952105543,-0.420142557159918,0.8358408519077963,0.6634653518685454,7.35308753675639,0.35510529363668886,0.2282289074869939,0.44944582673603256,0.3223252657769735
hier,100,0.0,20,0.93,60,0.0,20,0.7,1,20,-99.0,,60,,0.24363313660029418,-0.46855433576853267,0.8010642382795297,0.5199677348000248,0.29427311686054125,-0.45020316106032443,0.7408444834700527,0.6536451591487392,0.2662413937971997,-0.46855433576853267,0.7749106134433106,0.5682188243130969,21.717258538792127,0.3850191428563514,0.22393123727663425,0.5817688305813165,0.1942999321420493
hier,100,0.0,20,0.93,60,0.0,20,0.7,3,20,-99.0,,60,,0.3171516068192215,-0.40422500216385104,0.9475408534669473,0.7845917623142601,0.4026070508210269,-0.487446753537901,0.8998060114808626,0.8259508303191981,0.3526532323348368,-0.48744675353790134,0.9244865742130992,0.7234702657783038,8.379099751187514,0.4009302062704729,0.2196335670662746,0.5982809319158562,0.18208550101786927
hier,100,0.0,20,0.93,60,0.0,20,0.7,5,20,-99.0,,60,,0.28990570020230777,-0.4021586331214637,0.8756347912206954,0.7208739943045006,0.3829197291678119,-0.4658056180292418,0.8688090957850724,0.8220590614340195,0.3280287119944689,-0.4658056180292417,0.872550299540639,0.7042180242099966,6.270074643745758,0.40614412896800306,0.227550327980095,0.6061976928296765,0.16625197919022847
hier,100,0.0,20,0.93,60,0.0,20,0.9,1,20,-99.0,,60,,0.24169111959825984,-0.5506728820985178,0.755752801130283,0.43890143759615935,0.2842712644393566,-0.5528478243268222,0.7051337453602396,0.5141944164933647,0.26133905347248665,-0.5528478243268218,0.7346487417764326,0.47271426597492283,19.8362361456684,0.4206696040882208,0.22393123727663425,0.6699841664781724,0.1060845962451934
hier,100,0.0,20,0.93,60,0.0,20,0.9,3,20,-99.0,,60,,0.3241246620587821,-0.5813447972133456,0.9030507253197351,0.5575428964230202,0.39551225465571704,-0.5785426346516067,0.8609675162681489,0.6836354504692486,0.35456153321187167,-0.5813447972133456,0.8844679205427866,0.609898867094793,6.726080072381814,0.4388985258576862,0.2194073738973083,0.6894367790092739,0.09115584709341779
